Volcano_Filter,Volcano_Code_Filter,Timestamp,Alert_Level,Volcano_Report,Author_Observatory,Description,Detail_Link,Page,Volcano_Name,Volcano_Code,Issued_Time,Current_Color_Code,Previous_Color_Code,Notice_Number,Volcano_Location,Latitude,Longitude,Area,Summit_Elevation_FT,Summit_Elevation_M,Volcanic_Activity_Summary,Volcanic_Cloud_Height,Other_Volcanic_Cloud_Info,Remarks
Merapi,MER,2016-02-17 03:00:00 UTC,Yellow,Merapi - 20160217/0300Z,"Martanto, S.T., Merapi Volcano Observatory - 10 years ago","Eruption has ceased. Volcanic activity has decreased significantly. Best estimate of ash-cloud top is around 0 FT (0 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud has dissipated..",https://magma.esdm.go.id/v1/vona/3974?signature=aaf4065999f396b1fc6e1c1daeaabbf8759c827266a753219058f22d9baf6473,3,Merapi,263250,20160217/0300Z,YELLOW,red,2016MER02,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption has ceased. Volcanic activity has decreased significantly.,Volcanic ash is not visible/observed.,Ash-cloud has dissipated.,Eruption has ceased. Volcanic activity has decreased significantly.
Merapi,MER,2016-02-16 23:45:00 UTC,Red,Merapi - 20160216/2345Z,"Martanto, S.T., Merapi Volcano Observatory - 10 years ago","Eruption with volcanic ash-cloud at 2335 UTC (0835 local). Eruption and ash emission is continuing. Best estimate of ash-cloud top is around 81312 FT (24640 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Large ash-cloud moving to northeast..",https://magma.esdm.go.id/v1/vona/3973?signature=f04900975768cb8703beaa78b8efca1df8258ab58dfb0891b1acaf1737422e9e,4,Merapi,263250,20160216/2345Z,RED,unassigned,2016MER01,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with volcanic ash-cloud at 2335 UTC (0835 local). Eruption and ash emission is continuing.,"Best estimate of ash-cloud top is around 81312 FT (24640 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Large ash-cloud moving to northeast.,Seismic activity is characterized by continuous volcanic tremor
Merapi,MER,2019-10-14 09:44:00 UTC,Orange,Merapi - 20191014/0944Z,"Niken Angga Rukmini, S.T., Merapi Volcano Observatory - 6 years ago","Eruption with ash cloud at 0931 UTC (1631 local), lasted for 4 minutes. Eruption has stopped. Best estimate of ash-cloud top is around 63023 FT (19098 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Pyroclastic flow moving to southwest..",https://magma.esdm.go.id/v1/vona/3944?signature=11353e136731b4f8e145ccc0dde3a251a51182541f71e85d52e632af4ea33ea1,4,Merapi,263250,20191014/0944Z,ORANGE,orange,2019MER02,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,"Eruption with ash cloud at 0931 UTC (1631 local), lasted for 4 minutes. Eruption has stopped.","Best estimate of ash-cloud top is around 63023 FT (19098 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Pyroclastic flow moving to southwest.,Eruption was recorded in seismograph for 270 s and amplitude 75 mm.
Merapi,MER,2019-09-22 05:08:00 UTC,Orange,Merapi - 20190922/0508Z,"Niken Angga Rukmini, S.T., Merapi Volcano Observatory - 6 years ago","Small eruption with volcanic ash cloud at 0436 UTC (1136 local). Eruption has stopped. Best estimate of ash-cloud top is around 39791 FT (12058 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud movement is not observed..",https://magma.esdm.go.id/v1/vona/3919?signature=2110a751794f06686cb6f98338ca808dd039edf1e4ceda831c9e94066d82c8ac,4,Merapi,263250,20190922/0508Z,ORANGE,unassigned,2019MER01,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Small eruption with volcanic ash cloud at 0436 UTC (1136 local). Eruption has stopped.,"Best estimate of ash-cloud top is around 39791 FT (12058 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud movement is not observed.,Merapi activity still continue with small rockfalls and potential ash produced by PDC.
Merapi,MER,2018-06-03 13:39:00 UTC,Green,Merapi - 20180603/1339Z,"Sulistiyani, S.Si., Merapi Volcano Observatory - 7 years ago","No eruption occurred after the last eruption on 01 June 2018 at 14:00 UTC Best estimate of ash-cloud top is around 39791 FT (12058 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. White volcanic plume with low pressure and intensity.",https://magma.esdm.go.id/v1/vona/3286?signature=8b250d540e0d3536ac7bb1880a1aea9a4bb44b3800b91c46bcab6f8f6951e347,4,Merapi,263250,20180603/1339Z,GREEN,orange,2018MER13,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,No eruption occurred after the last eruption on 01 June 2018 at 14:00 UTC,"Best estimate of ash-cloud top is around 39791 FT (12058 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",White volcanic plume with low pressure and intensity,-
Merapi,MER,2018-06-01 14:07:00 UTC,Orange,Merapi - 20180601/1407Z,"Sulistiyani, S.Si., Merapi Volcano Observatory - 7 years ago","Eruption with volcanic ash cloud at 14:00 UTC (21.00 local). Eruption has deceased Best estimate of ash-cloud top is around 41903 FT (12698 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud moving to north west.",https://magma.esdm.go.id/v1/vona/3283?signature=b2e70ccd380d13d83e1ed0bd7553293904ee63483f24a4f7bfcb4056a708543a,4,Merapi,263250,20180601/1407Z,ORANGE,orange,2018MER12,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with volcanic ash cloud at 14:00 UTC (21.00 local). Eruption has deceased,"Best estimate of ash-cloud top is around 41903 FT (12698 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud moving to north west,-
Merapi,MER,2018-06-01 13:32:00 UTC,Orange,Merapi - 20180601/1332Z,"Sulistiyani, S.Si., Merapi Volcano Observatory - 7 years ago","Eruption with volcanic ash cloud at 13:24 UTC (20.24 local). Eruption has deceased Best estimate of ash-cloud top is around 57743 FT (17498 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud moving to west.",https://magma.esdm.go.id/v1/vona/3282?signature=f621010d17a6a37dbcc88e38f92c6d34eb30d2c006cd7d300a03d9540508b84f,4,Merapi,263250,20180601/1332Z,ORANGE,red,2018MER11,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with volcanic ash cloud at 13:24 UTC (20.24 local). Eruption has deceased,"Best estimate of ash-cloud top is around 57743 FT (17498 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud moving to west,-
Merapi,MER,2018-06-01 01:31:00 UTC,Red,Merapi - 20180601/0131Z,"Sulistiyani, S.Si., Merapi Volcano Observatory - 7 years ago","Eruption with volcanic ash cloud at 01:20 UTC (08.20 local). Eruption has deceased Best estimate of ash-cloud top is around 94703 FT (28698 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud moving to north west..",https://magma.esdm.go.id/v1/vona/3281?signature=1965f6582fb78c6065320818f34378d27d6013db844f6020a19180da8aaaa32f,4,Merapi,263250,20180601/0131Z,RED,green,2018MER10,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with volcanic ash cloud at 01:20 UTC (08.20 local). Eruption has deceased,"Best estimate of ash-cloud top is around 94703 FT (28698 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud moving to north west.,-
Merapi,MER,2018-05-25 21:34:00 UTC,Green,Merapi - 20180525/2134Z,"Sulistiyani, S.Si., Merapi Volcano Observatory - 7 years ago","No eruption occurred after the last eruption on 24 May 2018 at 0348 UTC Best estimate of ash-cloud top is around 31607 FT (9578 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. White volcanic plume with low pressure and intensity.",https://magma.esdm.go.id/v1/vona/3272?signature=81433410891151923b66f7392c561621b09007bb97425a040398f970bddd8b32,4,Merapi,263250,20180525/2134Z,GREEN,orange,2018MER09,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,No eruption occurred after the last eruption on 24 May 2018 at 0348 UTC,"Best estimate of ash-cloud top is around 31607 FT (9578 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",White volcanic plume with low pressure and intensity,Low seismicity
Merapi,MER,2018-05-24 03:57:00 UTC,Orange,Merapi - 20180524/0357Z,"Niken Angga Rukmini, S.T., Merapi Volcano Observatory - 7 years ago","Eruption with volcanic ash cloud at 0348 UTC (1048 local). Eruption has deceased. Best estimate of ash-cloud top is around 47183 FT (14298 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. -.",https://magma.esdm.go.id/v1/vona/3270?signature=d0e6f443a6f0e8a3ff353ed18e7d72f3aeea856d77b8d4976c1f7ea90c5f338c,4,Merapi,263250,20180524/0357Z,ORANGE,red,2018MER08,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with volcanic ash cloud at 0348 UTC (1048 local). Eruption has deceased.,"Best estimate of ash-cloud top is around 47183 FT (14298 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",-,-
Merapi,MER,2021-01-07 02:57:00 UTC,Orange,Merapi - 20210107/0257Z,"Alzwar Nurmanaji, A.Md, Merapi Volcano Observatory - 5 years ago","Eruption with pyroclastic density current at 0102 UTC (0802 local). Eruption has stopped. Best estimate of ash-cloud top is around 33455 FT (10138 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Pyroclastic density current heading southwest..",https://magma.esdm.go.id/v1/vona/3231?signature=72ea9fbfabee648d6e091a1c5fd2572b6f29d2b247ff27ecc31dedcef20d5147,4,Merapi,263250,20210107/0257Z,ORANGE,unassigned,2021MER01,S 07 deg 32 min 31 sec E 110 deg 26 min 31 sec,-7.541944444444444,110.44194444444445,Daerah Istimewa Yogyakarta dan Jawa Tengah,2968,928,Eruption with pyroclastic density current at 0102 UTC (0802 local). Eruption has stopped.,"Best estimate of ash-cloud top is around 33455 FT (10138 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Pyroclastic density current heading southwest.,Pyroclastic density current was recorded in seismogram with max amplitude 28 mm and duration 154 s.
Bromo,BRO,2026-03-01 07:11:00 UTC,Yellow,Bromo - 20260301/0711Z,"Wahyu Wijayanto, A.Md., Bromo Volcano Observatory - 4 days ago",Increasing in volcanic activity. Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/20330?signature=12c12cfc6adc61acfa01c7250f4becf6e3d2bfdbfb29c8dd79eb11974eb05675,1,Bromo,263310,20260301/0711Z,YELLOW,yellow,2026BRO005,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Increasing in volcanic activity.,Ash-cloud is not observed.,Ash-cloud is not observed.,"The mountain is clearly visible through the fog, the crater emissions with weak pressure is observed to be white in color with thin, moderate, to thick intensity, rising 50-600 m above the crater summit"
Bromo,BRO,2026-02-16 21:55:00 UTC,Yellow,Bromo - 20260216/2155Z,"Wahyu Wijayanto, A.Md., Bromo Volcano Observatory - 2 weeks ago",Increasing in volcanic activity. Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/20183?signature=3b8fbc145017c808163761210b4acafc9633ef070f8ae55411c4ae5bb6c0db43,1,Bromo,263310,20260216/2155Z,YELLOW,yellow,2026BRO004,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Increasing in volcanic activity.,Ash-cloud is not observed.,Ash-cloud is not observed.,"The mountain is clearly visible through the fog, the crater
emissions with weak pressure is observed to be white in color with
thin, moderate, to thick intensity, rising 50-600 m above the crater
summit"
Bromo,BRO,2026-01-31 23:10:00 UTC,Yellow,Bromo - 20260131/2310Z,"Wahyu Wijayanto, A.Md., Bromo Volcano Observatory - 1 month ago",Increasing in volcanic activity. Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/19947?signature=de0bbb640175aae73731cb64dfa93f3c809c65dd0f86db31bf080ca19692f717,1,Bromo,263310,20260131/2310Z,YELLOW,yellow,2026BRO003,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Increasing in volcanic activity.,Ash-cloud is not observed.,Ash-cloud is not observed.,"The mountain is clearly visible through the fog, the crater emissions with weak pressure is observed to be white in color with thin, moderate, to thick intensity, rising 50-600 m above the crater summit"
Bromo,BRO,2026-01-16 05:54:00 UTC,Yellow,Bromo - 20260116/0554Z,"Wahyu Wijayanto, A.Md., Bromo Volcano Observatory - 1 month ago",Increasing in volcanic activity. Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/19799?signature=8be07568cc3548b9323766730849b0db45531014048f134adda807d23a1fd234,1,Bromo,263310,20260116/0554Z,YELLOW,yellow,2026BRO002,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Increasing in volcanic activity.,Ash-cloud is not observed.,Ash-cloud is not observed.,"The mountain is clearly visible through the mist. Weakly pressurised crater emissions is observed in white, with intensity ranging from thin, moderate, to thick, rising 50-500 m above the crater summit."
Bromo,BRO,2026-01-07 03:00:00 UTC,Yellow,Bromo - 20260107/0300Z,"Wahyu Wijayanto, A.Md., Bromo Volcano Observatory - 1 month ago",Increasing in volcanic activity. Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/19570?signature=5dedac5200e641b2a4a2a07a1d7a6bca7712559dc9809816ff42618739abbf01,1,Bromo,263310,20260107/0300Z,YELLOW,unassigned,2026BRO001,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Increasing in volcanic activity.,Ash-cloud is not observed.,Ash-cloud is not observed.,"The mountain was clearly visible with fog levels of 0–III. Weakly pressurized crater smoke was observed, white in color, with thin to thick intensity, rising 50–600 m above the crater summit."
Bromo,BRO,2023-02-04 01:54:00 UTC,Yellow,Bromo - 20230204/0154Z,"Wahyu Andrian Kusuma, Bromo Volcano Observatory - 3 years ago",Eruption at 0154 UTC (0854 local). Ash-cloud is not observed. Ash-cloud is not observed..,https://magma.esdm.go.id/v1/vona/6976?signature=6de31eb7e83d7543ae5aad9ecbe8712c921f077b5653623bcb9ab07afc64e719,1,Bromo,263310,20230204/0154Z,YELLOW,unassigned,2023BRO001,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,"East java, Indonesia",7453,2329,Eruption at 0154 UTC (0854 local).,Ash-cloud is not observed.,Ash-cloud is not observed.,Tremor recorded on seismogram with maximum amplitude 1 mm.
Bromo,BRO,2020-12-28 02:17:00 UTC,Orange,Bromo - 20201228/0217Z,"Wahyu Andrian Kusuma, Bromo Volcano Observatory - 5 years ago","Gas emission produced volcanic ash observed at Eruption with at 2250 UTC (0550 local). Best estimate of ash-cloud top is around 29875 FT (9053 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Gas emission with volcanic ash. Ashfall at Ngadirejo area, about 5 km northeast part from the crater..",https://magma.esdm.go.id/v1/vona/5913?signature=46d2312d1e29b67cc75d81d2f8dcd591d42b14ffe2846e6946b7fb8dc4985a44,1,Bromo,263310,20201228/0217Z,ORANGE,unassigned,2020BRO01,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Gas emission produced volcanic ash observed at Eruption with at 2250 UTC (0550 local).,"Best estimate of ash-cloud top is around 29875 FT (9053 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.","Gas emission with volcanic ash. Ashfall at Ngadirejo area, about 5 km northeast part from the crater.",Seismic activity is characterized by continuous tremor
Bromo,BRO,2016-10-19 01:12:00 UTC,Yellow,Bromo - 20161019/0112Z,"Novia Antika Anggraeni, S.Si., Bromo Volcano Observatory - 9 years ago","Steam emission with sometimes ash material detected at 0110 UTC  (0810 local). Eruption and ash emission is continuing. Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud colored white - dark grey moving toward southwest..",https://magma.esdm.go.id/v1/vona/4059?signature=1b202a164b318caf18b754ec56b580c75141c2dab3db9e0aaa249905c1e9584a,1,Bromo,263310,20161019/0112Z,YELLOW,unassigned,2016BRO08,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Steam emission with sometimes ash material detected at 0110 UTC  (0810 local). Eruption and ash emission is continuing.,"Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud colored white - dark grey moving toward southwest.,Seismic activity characterized by continuous volcanic tremor with maximum amplitude 8 mm.
Bromo,BRO,2016-07-12 02:09:00 UTC,Yellow,Bromo - 20160712/0209Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Eruption with volcanic ash clouds at 23:04 UTC (06:04 local time), and the ash still continue. Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud grey white to brown move to south-southeast and still continue..",https://magma.esdm.go.id/v1/vona/3993?signature=e360153a62a98dd560f4007b5c5c1374a2c9cf1f5cf1b417daa6e8dd3322b88e,1,Bromo,263310,20160712/0209Z,YELLOW,yellow,2016BRO07,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,"Eruption with volcanic ash clouds at 23:04 UTC (06:04 local time), and the ash still continue.","Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud grey white to brown move to south-southeast and still continue.,Seismic activity is characterized by volcanic tremor.
Bromo,BRO,2016-05-24 05:31:00 UTC,Yellow,Bromo - 20160524/0531Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Eruption happened in 24/05/2016 06:17  WIB with brown ash, and presure low, cloud height about 900 meters above summit, and move to the east Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. ash cloud move to the east with low presure.",https://magma.esdm.go.id/v1/vona/3989?signature=f0e35dd10ee2a859c40504b6a49ebb5f4e41f3c8fa53f3bbad7e786ef6de79ab,1,Bromo,263310,20160524/0531Z,YELLOW,orange,2016BRO06,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,"Eruption happened in 24/05/2016 06:17  WIB with brown ash, and presure low, cloud height about 900 meters above summit, and move to the east","Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",ash cloud move to the east with low presure,-
Bromo,BRO,2016-04-03 04:52:00 UTC,Orange,Bromo - 20160403/0452Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Eruption with vulcanic ash above 600m from the summit or 2929m above sea level Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud white greay to brown move to south west and still continue.",https://magma.esdm.go.id/v1/vona/3981?signature=780d936999aff8d9b92dcb5663937e0f61c9ad865218372599c281cd188794ad,1,Bromo,263310,20160403/0452Z,ORANGE,orange,2016BRO05,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with vulcanic ash above 600m from the summit or 2929m above sea level,"Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud white greay to brown move to south west and still continue,Vulcanic ash move continue to the west
Bromo,BRO,2016-04-03 04:21:00 UTC,Orange,Bromo - 20160403/0421Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Eruption with vulcanic ash above 600m from the summit or 2929m above sea level Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud white greay to brown move to south west and still continue.",https://magma.esdm.go.id/v1/vona/3980?signature=1e97f198253bd76e32cf6d3f4fa5e6529dcef45df994fc51371f7a91752e6cee,1,Bromo,263310,20160403/0421Z,ORANGE,unassigned,2016BRO04,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with vulcanic ash above 600m from the summit or 2929m above sea level,"Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud white greay to brown move to south west and still continue,Eruption occur from 10:25 local time and the vulcanic ash move to south west until now.
Bromo,BRO,2016-04-03 04:07:00 UTC,Yellow,Bromo - 20160403/0407Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Eruption with vulconic ash above 600M from summit or 2929m above sea level and the ash still contuinue Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud grey white to brown move south west.",https://magma.esdm.go.id/v1/vona/3979?signature=9c8a0ac9dbdbc1068c738fd42b88fae9709b2819dd565d7b973aa7ce33b7b143,1,Bromo,263310,20160403/0407Z,YELLOW,unassigned,2016BRO03,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with vulconic ash above 600M from summit or 2929m above sea level and the ash still contuinue,"Best estimate of ash-cloud top is around 30931 FT (9373 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud grey white to brown move south west,-
Bromo,BRO,2016-04-02 04:45:00 UTC,Yellow,Bromo - 20160402/0445Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","High steam emissions (with sometimes contains ash material, although not everday) Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. high steam emissions with sometimes contains ash material, although not everday..",https://magma.esdm.go.id/v1/vona/3978?signature=fe375ddc7a1b01de2fe8c715d654d051890d0feee3dcbd4f366f665d5c679da3,1,Bromo,263310,20160402/0445Z,YELLOW,yellow,2016BRO02,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,"high steam emissions (with sometimes contains ash material, although not everday)","Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.","high steam emissions with sometimes contains ash material, although not everday.",-
Bromo,BRO,2016-04-02 04:19:00 UTC,Yellow,Bromo - 20160402/0419Z,"Martanto, S.T., Bromo Volcano Observatory - 9 years ago","Steam emission with sometimes ash material detected at 0110 UTC  (0810 local). Eruption and ash emission is continuing. Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash cloud colored white - dark grey moving toward southwest..",https://magma.esdm.go.id/v1/vona/3977?signature=db364343eacc90b3e390becb3d4c3ca57bd7c5e12f587ed991676c74166bf673,1,Bromo,263310,20160402/0419Z,YELLOW,unassigned,2016BRO01,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Steam emission with sometimes ash material detected at 0110 UTC  (0810 local). Eruption and ash emission is continuing.,"Best estimate of ash-cloud top is around 33043 FT (10013 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash cloud colored white - dark grey moving toward southwest.,Seismic activity characterized by continuous volcanic tremor with maximum amplitude 8 mm.
Bromo,BRO,2019-07-19 11:52:00 UTC,Orange,Bromo - 20190719/1152Z,"Nia Haerani, Dr. S.T., M.T., Bromo Volcano Observatory - 6 years ago","Eruption with volcanic ash cloud at 0937 UTC (1637 local). Best estimate of ash-cloud top is around 0 FT (0 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. The height and direction of ash column couldnot observed due to weather obscured. .",https://magma.esdm.go.id/v1/vona/3863?signature=81d774bac6bf6e493ccbef838b19002e186f1c14d1e619a47b2a42a85dee79ab,2,Bromo,263310,20190719/1152Z,ORANGE,orange,2019BRO24,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with volcanic ash cloud at 0937 UTC (1637 local).,Volcanic ash is not visible/observed.,The height and direction of ash column couldnot observed due to weather obscured.,Eruption event recorded in seismograph with maximum amplitude of 37 mm and duration of 7 minutes 14 seconds.
Bromo,BRO,2019-04-06 00:21:00 UTC,Orange,Bromo - 20190406/0021Z,"Wahyu Andrian Kusuma, Bromo Volcano Observatory - 6 years ago","Eruption with volcanic ash cloud at 0018 UTC (0718 local). Eruption and ash emission is continuing. Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud moving to southeast.",https://magma.esdm.go.id/v1/vona/3709?signature=99dea82f48ea25feea42e5a4f45aad4f073251eccc8f85ecfb58c8866497063b,2,Bromo,263310,20190406/0021Z,ORANGE,orange,2019BRO23,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with volcanic ash cloud at 0018 UTC (0718 local). Eruption and ash emission is continuing.,"Best estimate of ash-cloud top is around 34099 FT (10333 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud moving to southeast,Seismic activity is characterized by continuous volcanic tremor.
Bromo,BRO,2019-03-27 10:43:00 UTC,Orange,Bromo - 20190327/1043Z,"Rubiyo, Bromo Volcano Observatory - 6 years ago","Eruption with volcanic ash cloud at 1040 UTC (1740 local). Eruption and ash emission is continuing. Best estimate of ash-cloud top is around 40435 FT (12253 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer. Ash-cloud moving to north and northeast..",https://magma.esdm.go.id/v1/vona/3690?signature=a24d0a2473fcafac6981587a912c7ed6cd0dbf5682cffa4d433f14553447c9c1,2,Bromo,263310,20190327/1043Z,ORANGE,orange,2019BRO21,S 07 deg 56 min 31 sec E 112 deg 57 min 00 sec,-7.941944444444444,112.95,Jawa Timur,2329,728,Eruption with volcanic ash cloud at 1040 UTC (1740 local). Eruption and ash emission is continuing.,"Best estimate of ash-cloud top is around 40435 FT (12253 M) above sea level, may be higher than what can be observed clearly. Source of height data: ground observer.",Ash-cloud moving to north and northeast.,Seismic activity is characterized by continuous volcanic tremor.
