id,timestamp,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,volcano_filter_Bromo,volcano_filter_Merapi,volcano_filter_Raung,volcano_filter_Semeru,volcano_filter_Slamet
353,12,1,-8.10805,112.92,3676,1000.0,0.7000000000000002,0.0,22.0,123.0,7.978772093601114,92.00583933372718,194.2093991299977,4.657392879914229,0,0,0,1,0
354,12,1,-8.10805,112.92,3676,800.0,0.9999999999999996,225.0,22.0,119.0,7.671131386339246,92.01728133688896,258.70266916859066,4.465462553691876,0,0,0,1,0
355,12,1,-8.10805,112.92,3676,500.0,0.9999999999999996,225.0,22.0,89.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,0,0,0,1,0
356,12,1,-8.10805,112.92,3676,400.0,0.9999999999999996,225.0,22.0,92.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,0,0,0,1,0
357,12,1,-8.10805,112.92,3676,600.0,1.0999999999999996,225.0,22.0,115.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
358,12,1,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,106.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
359,12,1,-8.10805,112.92,3676,400.0,1.0999999999999996,225.0,21.0,79.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
360,12,1,-8.10805,112.92,3676,600.0,1.0999999999999996,225.0,22.0,102.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
361,12,1,-8.10805,112.92,3676,500.0,1.0999999999999996,225.0,22.0,84.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
362,12,1,-8.10805,112.92,3676,400.0,1.7999999999999998,225.0,22.0,78.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
363,12,1,-8.10805,112.92,3676,400.0,1.7999999999999998,225.0,22.0,75.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
364,12,1,-8.10805,112.92,3676,500.0,1.7999999999999998,180.0,22.0,99.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
365,12,1,-8.10805,112.92,3676,700.0,2.8,225.0,21.0,125.0,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906,0,0,0,1,0
366,12,1,-8.10805,112.92,3676,500.0,5.9,0.0,22.0,89.0,22.656981086711905,582.7761151336509,283.65053433121875,11.632382117005228,0,0,0,1,0
367,12,1,-8.10805,112.92,3676,300.0,4.8,225.0,21.0,88.0,23.3189554732816,429.44055495054624,292.40371643717674,12.169576598644229,0,0,0,1,0
368,12,1,-8.10805,112.92,3676,300.0,2.4,0.0,21.0,89.0,17.358510364564754,245.40974203978035,311.6176686227428,9.50536968832195,0,0,0,1,0
369,12,1,-8.10805,112.92,3676,400.0,2.4,0.0,22.0,110.0,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988,0,0,0,1,0
370,12,1,-8.10805,112.92,3676,400.0,2.4,0.0,21.0,94.0,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988,0,0,0,1,0
371,12,1,-8.10805,112.92,3676,400.0,2.4,0.0,21.0,99.0,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988,0,0,0,1,0
372,12,1,-8.10805,112.92,3676,700.0,2.4,0.0,22.0,102.0,38.96948729792477,613.5997007271408,310.0913404773433,20.79511871836099,0,0,0,1,0
373,12,1,-8.10805,112.92,3676,1000.0,4.0,225.0,22.0,172.0,19.805019780306363,214.7335242848078,325.94641997455835,11.157503822894585,0,0,0,1,0
374,12,1,-8.10805,112.92,3676,700.0,4.0,225.0,22.0,160.0,19.805019780306363,214.7335242848078,325.94641997455835,11.157503822894585,0,0,0,1,0
375,12,1,-8.10805,112.92,3676,1000.0,4.3,225.0,22.0,135.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738,0,0,0,1,0
376,12,1,-8.10805,112.92,3676,900.0,4.3,225.0,22.0,128.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738,0,0,0,1,0
377,12,1,-8.10805,112.92,3676,800.0,5.8,225.0,21.0,114.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,0,0,0,1,0
378,12,1,-8.10805,112.92,3676,500.0,5.8,270.0,22.0,120.0,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128,0,0,0,1,0
379,12,1,-8.10805,112.92,3676,800.0,3.0,225.0,19.0,103.0,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128,0,0,0,1,0
380,12,1,-8.10805,112.92,3676,700.0,7.1,180.0,22.0,117.0,12.213570232467887,398.7415524599797,328.4987005235203,7.691787244124487,0,0,0,1,0
381,12,1,-8.10805,112.92,3676,600.0,7.1,180.0,22.0,115.0,12.237024358840278,368.0691253476736,311.50803539612343,7.41718660130498,0,0,0,1,0
382,11,1,-8.10805,112.92,3676,900.0,4.1,225.0,22.0,116.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
383,11,1,-8.10805,112.92,3676,700.0,2.8,225.0,22.0,130.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
384,11,1,-8.10805,112.92,3676,500.0,2.8,225.0,22.0,135.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
385,11,1,-8.10805,112.92,3676,800.0,1.9,225.0,22.0,120.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
386,11,1,-8.10805,112.92,3676,800.0,1.3000000000000005,225.0,21.0,109.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
387,11,1,-8.10805,112.92,3676,700.0,0.8999999999999995,225.0,22.0,125.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
388,11,1,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,118.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
389,11,1,-8.10805,112.92,3676,400.0,2.0,180.0,22.0,99.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
390,11,1,-8.10805,112.92,3676,600.0,2.0,180.0,22.0,104.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
391,11,1,-8.10805,112.92,3676,900.0,2.2,180.0,22.0,110.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
392,11,1,-8.10805,112.92,3676,700.0,1.3000000000000005,180.0,22.0,101.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
393,11,1,-8.10805,112.92,3676,900.0,1.3000000000000005,180.0,22.0,122.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
394,11,1,-8.10805,112.92,3676,400.0,1.3000000000000005,180.0,21.0,72.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,0,0,0,1,0
395,11,1,-8.10805,112.92,3676,500.0,1.2000000000000002,135.0,20.0,136.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,0,0,0,1,0
396,11,1,-8.10805,112.92,3676,400.0,3.3,180.0,22.0,97.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
397,11,1,-8.10805,112.92,3676,600.0,3.3,180.0,22.0,102.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
398,11,1,-8.10805,112.92,3676,400.0,3.3,180.0,21.0,67.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
399,11,1,-8.10805,112.92,3676,600.0,3.3,180.0,22.0,98.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
400,11,1,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,84.0,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085,0,0,0,1,0
401,11,1,-8.10805,112.92,3676,800.0,3.1,225.0,22.0,115.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
402,11,1,-8.10805,112.92,3676,500.0,5.5,225.0,22.0,88.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,0,0,0,1,0
403,11,1,-8.10805,112.92,3676,400.0,5.5,270.0,22.0,89.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
404,11,1,-8.10805,112.92,3676,500.0,5.7,225.0,22.0,152.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
405,11,1,-8.10805,112.92,3676,600.0,9.4,225.0,22.0,125.0,12.431279497761324,276.0347072824852,102.12259916605214,7.574822817784686,0,0,0,1,0
406,11,1,-8.10805,112.92,3676,500.0,9.4,0.0,22.0,115.0,12.431279497761324,306.7052303138724,105.3972257221508,7.368183152784178,0,0,0,1,0
407,11,1,-8.10805,112.92,3676,1000.0,4.6,0.0,22.0,107.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
408,11,1,-8.10805,112.92,3676,800.0,5.2,0.0,22.0,119.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
409,11,1,-8.10805,112.92,3676,500.0,5.2,0.0,22.0,93.0,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085,0,0,0,1,0
410,11,1,-8.10805,112.92,3676,800.0,5.2,0.0,22.0,115.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
411,11,1,-8.10805,112.92,3676,400.0,5.2,0.0,21.0,97.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
412,11,1,-8.10805,112.92,3676,800.0,5.4,0.0,22.0,117.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
413,11,1,-8.10805,112.92,3676,600.0,5.4,0.0,22.0,99.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
414,11,1,-8.10805,112.92,3676,700.0,5.4,0.0,22.0,115.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
415,11,1,-8.10805,112.92,3676,700.0,1.3000000000000005,225.0,22.0,125.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
416,11,1,-8.10805,112.92,3676,500.0,1.3000000000000005,225.0,22.0,118.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
417,11,1,-8.10805,112.92,3676,400.0,11.8,157.5,22.0,107.0,17.356332494463032,245.39460282887484,57.63448472941582,9.50509745455892,0,0,0,1,0
418,11,1,-8.10805,112.92,3676,500.0,11.8,135.0,22.0,98.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
419,11,1,-8.10805,112.92,3676,1250.0,5.2,337.5,38.0,174.5,17.96665666709101,615.9372539980201,263.8127975480145,10.033846812137492,0,0,0,1,0
420,11,1,-8.10805,112.92,3676,600.0,0.7000000000000002,157.5,22.0,143.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
421,11,1,-8.10805,112.92,3676,600.0,0.7000000000000002,135.0,22.0,150.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
422,11,1,-8.10805,112.92,3676,500.0,0.0,225.0,22.0,142.0,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085,0,0,0,1,0
423,11,1,-8.10805,112.92,3676,800.0,2.6000000000000005,180.0,22.0,112.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
424,11,1,-8.10805,112.92,3676,500.0,2.2,0.0,22.0,122.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,0,0,0,1,0
425,11,1,-8.10805,112.92,3676,500.0,1.7999999999999998,45.0,22.0,148.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
426,11,1,-8.10805,112.92,3676,400.0,5.8,45.0,22.0,112.0,12.431279497761324,368.04627637664686,112.99971342783162,7.444311250648511,0,0,0,1,0
427,11,1,-8.10805,112.92,3676,800.0,4.5,45.0,22.0,98.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
428,11,1,-8.10805,112.92,3676,700.0,4.5,45.0,22.0,119.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
429,11,1,-8.10805,112.92,3676,500.0,7.3,45.0,21.0,96.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,0,0,0,1,0
430,11,1,-8.10805,112.92,3676,500.0,8.1,45.0,22.0,125.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
431,11,1,-8.10805,112.92,3676,500.0,8.7,0.0,22.0,119.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
432,11,1,-8.10805,112.92,3676,700.0,3.7,337.5,22.0,143.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
433,11,1,-8.10805,112.92,3676,600.0,1.7999999999999998,45.0,21.0,108.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
434,11,1,-8.10805,112.92,3676,800.0,2.3,45.0,22.0,131.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
435,11,1,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,155.0,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085,0,0,0,1,0
436,11,1,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,122.0,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085,0,0,0,1,0
437,11,1,-8.10805,112.92,3676,500.0,1.3000000000000005,0.0,22.0,115.0,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074,0,0,0,1,0
438,11,1,-8.10805,112.92,3676,700.0,3.0,22.5,22.0,123.0,19.788816815259747,337.4175788897029,55.39843424699978,10.703882553959962,0,0,0,1,0
439,11,1,-8.10805,112.92,3676,1000.0,4.3,22.5,22.0,157.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,0,0,0,1,0
440,11,1,-8.10805,112.92,3676,400.0,5.8,0.0,22.0,143.0,12.237024358838871,184.0459521216561,57.075593320612455,7.198316412942238,0,0,0,1,0
441,11,1,-8.10805,112.92,3676,500.0,4.7,0.0,22.0,150.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,0,0,0,1,0
442,11,1,-8.10805,112.92,3676,600.0,3.5,0.0,22.0,137.0,7.978772093601114,184.02313818832343,113.91104573820552,5.415775403188763,0,0,0,1,0
443,11,1,-8.10805,112.92,3676,500.0,3.2,0.0,22.0,160.0,7.671131386339246,92.01728133688896,101.29733083140933,4.465462553691876,0,0,0,1,0
444,11,1,-8.10805,112.92,3676,300.0,3.2,0.0,22.0,130.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,0,0,0,1,0
445,11,1,-8.10805,112.92,3676,500.0,5.4,22.5,22.0,140.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,0,0,0,1,0
446,11,1,-8.10805,112.92,3676,800.0,4.2,0.0,22.0,120.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,0,0,0,1,0
447,11,1,-8.10805,112.92,3676,500.0,8.8,0.0,22.0,150.0,12.237024358838871,214.72027747526548,64.19717233872018,7.742906794568976,0,0,0,1,0
448,11,1,-8.10805,112.92,3676,800.0,3.0,22.5,22.0,170.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,0,0,0,1,0
449,11,1,-8.10805,112.92,3676,700.0,4.0,0.0,22.0,160.0,7.671131386339246,92.01728133688896,101.29733083140933,4.465462553691876,0,0,0,1,0
450,11,1,-8.10805,112.92,3676,500.0,4.3,0.0,22.0,123.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,0,0,0,1,0
451,11,1,-8.10805,112.92,3676,500.0,1.5,0.0,22.0,135.0,7.978772093601114,276.0347072824852,180.0,5.961442451872504,0,0,0,1,0
452,11,1,-8.10805,112.92,3676,700.0,2.0,0.0,22.0,158.0,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906,0,0,0,1,0
453,11,1,-8.10805,112.92,3676,1000.0,2.0,0.0,22.0,174.5,0.2168301069567775,766.7630757847135,180.0,0.2168301069567793,0,0,0,1,0
454,11,1,-8.10805,112.92,3676,500.0,2.0,0.0,22.0,157.0,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906,0,0,0,1,0
455,11,1,-8.10805,112.92,3676,1000.0,0.2999999999999998,0.0,22.0,147.0,7.978772093601114,92.00583933372718,223.7642178114219,4.568009456112498,0,0,0,1,0
456,11,1,-8.10805,112.92,3676,800.0,3.6,180.0,22.0,125.0,24.76132189975276,245.33357881781228,238.24278257540635,13.897189064850206,0,0,0,1,0
457,11,1,-8.10805,112.92,3676,600.0,3.6,180.0,22.0,101.0,24.76132189975276,306.66697352226527,235.9927851175964,12.796453804231742,0,0,0,1,0
458,11,1,-8.10805,112.92,3676,700.0,3.6,180.0,22.0,108.0,24.76132189975276,276.0002761700388,241.8187971714219,13.576440178125846,0,0,0,1,0
459,11,1,-8.10805,112.92,3676,600.0,3.6,180.0,22.0,105.0,24.76132189975276,306.66697352226527,235.9927851175964,12.796453804231742,0,0,0,1,0
460,11,1,-8.10805,112.92,3676,500.0,3.6,180.0,22.0,89.0,22.760499255148485,245.34890488993915,235.05824886480747,10.396948719890036,0,0,0,1,0
461,11,1,-8.10805,112.92,3676,700.0,3.6,180.0,22.0,99.0,24.76132189975276,276.0002761700388,241.8187971714219,13.576440178125846,0,0,0,1,0
462,11,1,-8.10805,112.92,3676,700.0,4.3,225.0,22.0,145.0,20.02762638344435,184.0001841133592,234.26156385216223,10.6092818939834,0,0,0,1,0
463,11,1,-8.10805,112.92,3676,500.0,2.0,247.5,21.0,130.0,12.431279497762713,122.67445244500442,229.12251230189383,6.533826966525052,0,0,0,1,0
464,11,1,-8.10805,112.92,3676,500.0,3.0,225.0,22.0,120.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
465,10,1,-8.10805,112.92,3676,700.0,2.8,270.0,22.0,143.0,12.237024358840278,184.0345626738303,286.5366145001395,6.99779622158632,0,0,0,1,0
466,10,1,-8.10805,112.92,3676,600.0,1.7999999999999998,270.0,19.0,103.0,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739,0,0,0,1,0
467,10,1,-8.10805,112.92,3676,700.0,1.7999999999999998,0.0,22.0,135.0,12.237024358840278,214.7202774753265,295.8028276612792,7.742906794569401,0,0,0,1,0
468,10,1,-8.10805,112.92,3676,400.0,2.6000000000000005,225.0,22.0,113.0,22.760499255148485,858.8279591443278,278.62145456007954,12.64681819731008,0,0,0,1,0
469,10,1,-8.10805,112.92,3676,700.0,3.3,225.0,22.0,97.0,24.57071414231177,429.4139795721639,284.58078389848583,13.772645681385326,0,0,0,1,0
470,10,1,-8.10805,112.92,3676,500.0,0.6000000000000001,180.0,21.0,79.0,24.57071414231177,306.7432535360936,291.7207581734798,12.606784345310812,0,0,0,1,0
471,10,1,-8.10805,112.92,3676,600.0,0.6000000000000001,180.0,22.0,97.0,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096,0,0,0,1,0
472,10,1,-8.10805,112.92,3676,700.0,3.4,270.0,22.0,174.5,24.57071414231177,429.4139795721639,284.58078389848583,13.772645681385326,0,0,0,1,0
473,10,1,-8.10805,112.92,3676,800.0,5.5,180.0,22.0,128.0,24.57071414231177,276.06892818248417,282.49558531333,13.44630062699957,0,0,0,1,0
474,10,1,-8.10805,112.92,3676,700.0,5.5,225.0,22.0,101.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
475,10,1,-8.10805,112.92,3676,400.0,2.7,225.0,21.0,97.0,19.805019780306363,306.7621775496382,312.4614915984068,11.563679410214302,0,0,0,1,0
476,10,1,-8.10805,112.92,3676,700.0,3.3,180.0,22.0,121.0,19.78881681526105,214.72027747526548,295.90790681697314,10.447192533142982,0,0,0,1,0
477,10,1,-8.10805,112.92,3676,600.0,3.4,225.0,22.0,118.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,0,0,0,1,0
478,10,1,-8.10805,112.92,3676,400.0,3.4,225.0,22.0,99.0,15.494548664356016,214.7202774753265,318.4997830179895,8.192869334381374,0,0,0,1,0
479,10,1,-8.10805,112.92,3676,600.0,3.4,225.0,22.0,115.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,0,0,0,1,0
480,10,1,-8.10805,112.92,3676,700.0,2.3,225.0,22.0,142.0,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977,0,0,0,1,0
481,10,1,-8.10805,112.92,3676,500.0,4.8,225.0,22.0,110.0,15.494548664356016,276.0689281825626,324.0174055082228,9.08896443688642,0,0,0,1,0
482,10,1,-8.10805,112.92,3676,400.0,6.1,180.0,22.0,89.0,19.805019780306363,306.7621775496382,305.58627100426133,11.56346162320428,0,0,0,1,0
483,10,1,-8.10805,112.92,3676,400.0,6.1,180.0,22.0,127.0,19.805019780306363,306.7621775496382,305.58627100426133,11.56346162320428,0,0,0,1,0
484,10,1,-8.10805,112.92,3676,500.0,7.1,225.0,22.0,107.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,0,0,0,1,0
485,10,1,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,125.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
486,10,1,-8.10805,112.92,3676,500.0,1.4,225.0,22.0,115.0,23.3189554732816,337.438395304602,306.67513745502873,12.632142882302215,0,0,0,1,0
487,10,1,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,117.0,19.805019780306363,276.08595979475285,316.2092800682928,9.932458831090695,0,0,0,1,0
488,10,1,-8.10805,112.92,3676,700.0,3.6,225.0,22.0,130.0,12.237024358840278,214.7202774753265,295.8028276612792,7.742906794569401,0,0,0,1,0
489,10,1,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,127.0,24.57071414231177,429.4139795721639,284.58078389848583,13.772645681385326,0,0,0,1,0
490,10,1,-8.10805,112.92,3676,700.0,0.6000000000000001,225.0,22.0,146.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
491,10,1,-8.10805,112.92,3676,700.0,0.3999999999999999,247.5,22.0,160.0,19.78881681526105,214.72027747526548,295.90790681697314,10.447192533142982,0,0,0,1,0
492,10,1,-8.10805,112.92,3676,500.0,0.3999999999999999,247.5,22.0,142.0,19.805019780306363,276.08595979475285,316.2092800682928,9.932458831090695,0,0,0,1,0
493,10,1,-8.10805,112.92,3676,900.0,2.7,270.0,22.0,129.0,17.356332494464517,214.70698978607427,273.7821492895081,10.073441126418365,0,0,0,1,0
494,10,1,-8.10805,112.92,3676,900.0,4.2,270.0,22.0,138.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,0,0,0,1,0
495,10,1,-8.10805,112.92,3676,1000.0,6.3,0.0,22.0,140.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,0,0,0,1,0
496,10,1,-8.10805,112.92,3676,600.0,4.9,225.0,22.0,137.0,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096,0,0,0,1,0
497,10,1,-8.10805,112.92,3676,700.0,3.2,225.0,22.0,164.0,19.78881681526105,184.0459521216561,287.9456843049445,10.152796249922163,0,0,0,1,0
498,10,1,-8.10805,112.92,3676,500.0,1.3000000000000005,225.0,22.0,174.0,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291,0,0,0,1,0
499,10,1,-8.10805,112.92,3676,200.0,2.4,225.0,22.0,122.0,17.358510364564754,245.40974203978035,311.6176686227428,9.50536968832195,0,0,0,1,0
500,10,1,-8.10805,112.92,3676,700.0,0.7999999999999994,270.0,22.0,123.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
501,10,1,-8.10805,112.92,3676,500.0,0.7999999999999994,247.5,22.0,118.0,24.57071414231177,306.7432535360936,291.7207581734798,12.606784345310812,0,0,0,1,0
502,10,1,-8.10805,112.92,3676,800.0,2.4,270.0,22.0,115.0,24.57071414231177,337.4175788897029,279.71937864576586,14.504390468364074,0,0,0,1,0
503,10,1,-8.10805,112.92,3676,400.0,3.1,225.0,22.0,127.0,19.805019780306363,306.7621775496382,305.58627100426133,11.56346162320428,0,0,0,1,0
504,10,1,-8.10805,112.92,3676,600.0,0.6000000000000001,225.0,22.0,134.0,12.237024358840278,153.36213556152524,292.6817257539522,6.19526564903739,0,0,0,1,0
505,10,1,-8.10805,112.92,3676,400.0,1.2000000000000002,225.0,21.0,112.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,0,0,0,1,0
506,10,1,-8.10805,112.92,3676,500.0,1.9,0.0,21.0,88.0,24.57071414231177,306.7432535360936,291.7207581734798,12.606784345310812,0,0,0,1,0
507,10,1,-8.10805,112.92,3676,400.0,0.2999999999999998,180.0,20.0,99.0,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739,0,0,0,1,0
508,10,1,-8.10805,112.92,3676,300.0,0.6000000000000001,180.0,20.0,66.5,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,0,0,0,1,0
509,10,1,-8.10805,112.92,3676,400.0,0.6000000000000001,180.0,21.0,78.0,15.494548664356016,214.7202774753265,318.4997830179895,8.192869334381374,0,0,0,1,0
510,10,1,-8.10805,112.92,3676,800.0,1.3000000000000005,270.0,22.0,128.0,17.356332494464517,214.72027747526548,281.61485455516043,9.927820323295345,0,0,0,1,0
511,10,1,-8.10805,112.92,3676,500.0,2.1,270.0,21.0,113.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,0,0,0,1,0
512,10,1,-8.10805,112.92,3676,300.0,0.2999999999999998,225.0,21.0,75.0,19.78881681526105,306.7621775496382,307.3998666060773,11.318810681630117,0,0,0,1,0
513,10,1,-8.10805,112.92,3676,600.0,0.2999999999999998,180.0,22.0,115.0,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096,0,0,0,1,0
514,10,1,-8.10805,112.92,3676,700.0,0.2999999999999998,180.0,22.0,122.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
515,10,1,-8.10805,112.92,3676,700.0,0.2999999999999998,180.0,22.0,110.0,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217,0,0,0,1,0
516,10,1,-8.10805,112.92,3676,500.0,3.2,225.0,22.0,112.0,15.494548664356016,337.4175788897988,325.5374119764455,9.134750945695274,0,0,0,1,0
517,10,1,-8.10805,112.92,3676,800.0,4.3,225.0,22.0,121.0,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376,0,0,0,1,0
518,10,1,-8.10805,112.92,3676,400.0,4.3,225.0,22.0,99.0,19.805019780306363,644.1608324258193,329.6968063710859,11.393819998223496,0,0,0,1,0
519,10,1,-8.10805,112.92,3676,400.0,3.6,225.0,22.0,141.0,15.494548664356016,214.7202774753265,318.4997830179895,8.192869334381374,0,0,0,1,0
