timestamp,volcano_filter,alert_level,lat,long,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km
2025-12-11 13:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.2,225,22,135,,,,
2025-12-11 09:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,8.7,135,22,92,,,,
2025-12-10 23:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1100,5.4,225,22,129,,,,
2025-12-10 23:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.4,225,22,114,,,,
2025-12-10 23:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.4,225,22,116,,,,
2025-12-10 23:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.4,225,22,125,,,,
2025-12-10 20:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.3,225,22,162,,,,
2025-12-10 17:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.5,225,22,128,,,,
2025-12-10 10:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6.6,225,22,130,,,,
2025-12-10 10:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6.6,225,22,129,,,,
2025-12-10 01:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7,225,22,112,,,,
2025-12-09 21:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.4,270,22,107,,,,
2025-12-09 01:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.4,270,22,120,,,,
2025-12-08 21:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.6,270,22,143,,,,
2025-12-08 14:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6,225,22,182,,,,
2025-12-08 07:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,9.6,0,22,108,,,,
2025-12-08 00:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,7.5,225,22,121,,,,
2025-12-07 21:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.5,225,22,126,,,,
2025-12-07 15:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.2,180,22,110,,,,
2025-12-07 14:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.9,180,22,95,,,,
2025-12-07 14:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.9,225,22,97,,,,
2025-12-07 13:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.5,225,22,122,,,,
2025-12-07 13:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.5,225,22,117,,,,
2025-12-07 13:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.5,225,22,115,,,,
2025-12-07 00:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.3,225,22,156,,,,
2025-12-06 22:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.4,202.5,22,153,,,,
2025-12-06 21:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.8,202.5,22,124,,,,
2025-12-05 20:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.4,225,22,155,,,,
2025-12-05 15:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.5,180,21,101,,,,
2025-12-05 15:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.5,180,22,110,,,,
2025-12-05 15:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.5,180,22,97,,,,
2025-12-05 14:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.4,180,22,125,,,,
2025-12-05 12:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.3,0,22,95,,,,
2025-12-05 11:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.7,0,22,118,,,,
2025-12-05 11:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.7,0,22,115,,,,
2025-12-05 11:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.7,0,22,116,,,,
2025-12-05 10:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.9,45,22,138,,,,
2025-12-05 10:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.9,67.5,22,148,,,,
2025-12-05 09:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.9,67.5,22,122,,,,
2025-12-05 09:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.9,67.5,22,131,,,,
2025-12-05 09:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.9,90,22,108,,,,
2025-12-05 00:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2.6,315,22,160,,,,
2025-12-04 22:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.1,45,22,107,,,,
2025-12-04 22:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.1,0,22,125,,,,
2025-12-04 22:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,45,22,87,,,,
2025-12-04 22:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.1,45,22,110,,,,
2025-12-04 18:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2,0,22,113,,,,
2025-12-04 18:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2,0,22,94,,,,
2025-12-04 17:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.4,0,22,115,,,,
2025-12-04 17:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.4,0,22,89,,,,
2025-12-04 17:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.4,0,22,96,,,,
2025-12-04 15:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.1,0,22,107,,,,
2025-12-04 12:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.4,0,22,114,,,,
2025-12-03 23:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.8,315,22,140,,,,
2025-12-03 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.1,225,22,77,,,,
2025-12-03 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.1,225,22,75,,,,
2025-12-03 22:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.1,225,22,89,,,,
2025-12-03 22:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.1,225,22,102,,,,
2025-12-02 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1100,0.7,225,22,99,,,,
2025-12-02 22:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.7,0,22,101,,,,
2025-12-02 22:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.7,0,22,123,,,,
2025-12-02 19:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1,225,22,119,,,,
2025-12-02 19:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1,225,22,89,,,,
2025-12-02 19:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1,225,22,92,,,,
2025-12-02 18:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.1,225,22,115,,,,
2025-12-02 18:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,225,22,106,,,,
2025-12-02 18:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.1,225,21,79,,,,
2025-12-02 18:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.1,225,22,102,,,,
2025-12-02 18:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.1,225,22,84,,,,
2025-12-02 17:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.8,225,22,78,,,,
2025-12-02 17:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.8,225,22,75,,,,
2025-12-02 17:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.8,180,22,99,,,,
2025-12-02 15:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,225,21,125,,,,
2025-12-02 01:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.9,0,22,89,,,,
2025-12-02 00:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.8,225,21,88,,,,
2025-12-01 23:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.4,0,21,89,,,,
2025-12-01 23:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.4,0,22,110,,,,
2025-12-01 23:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.4,0,21,94,,,,
2025-12-01 23:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.4,0,21,99,,,,
2025-12-01 23:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.4,0,22,102,,,,
2025-12-01 18:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4,225,22,172,,,,
2025-12-01 18:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4,225,22,160,,,,
2025-12-01 15:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.3,225,22,135,,,,
2025-12-01 15:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,4.3,225,22,128,,,,
2025-12-01 13:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.8,225,21,114,,,,
2025-12-01 13:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.8,270,22,120,,,,
2025-12-01 12:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3,225,19,103,,,,
2025-12-01 00:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.1,180,22,117,,,,
2025-12-01 00:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.1,180,22,115,,,,
2025-11-30 23:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,4.1,225,22,116,,,,
2025-11-30 22:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,225,22,130,,,,
2025-11-30 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.8,225,22,135,,,,
2025-11-30 16:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.9,225,22,120,,,,
2025-11-29 23:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.3,225,21,109,,,,
2025-11-29 22:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.9,225,22,125,,,,
2025-11-29 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,225,22,118,,,,
2025-11-28 22:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2,180,22,99,,,,
2025-11-28 22:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2,180,22,104,,,,
2025-11-28 21:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.2,180,22,110,,,,
2025-11-28 19:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,180,22,101,,,,
2025-11-28 19:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.3,180,22,122,,,,
2025-11-28 19:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.3,180,21,72,,,,
2025-11-28 14:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.2,135,20,136,,,,
2025-11-27 22:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.3,180,22,97,,,,
2025-11-27 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.3,180,22,102,,,,
2025-11-27 22:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.3,180,21,67,,,,
2025-11-27 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.3,180,22,98,,,,
2025-11-27 19:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.7,225,22,84,,,,
2025-11-27 18:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.1,225,22,115,,,,
2025-11-27 17:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.5,225,22,88,,,,
2025-11-27 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5.5,270,22,89,,,,
2025-11-27 12:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.7,225,22,152,,,,
2025-11-26 00:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,9.4,225,22,125,,,,
2025-11-26 00:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.4,0,22,115,,,,
2025-11-24 22:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.6,0,22,107,,,,
2025-11-24 21:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.2,0,22,119,,,,
2025-11-24 18:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.2,0,22,93,,,,
2025-11-24 18:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.2,0,22,115,,,,
2025-11-24 18:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5.2,0,21,97,,,,
2025-11-24 17:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.4,0,22,117,,,,
2025-11-24 17:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.4,0,22,99,,,,
2025-11-24 17:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.4,0,22,115,,,,
2025-11-22 22:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,225,22,125,,,,
2025-11-22 22:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.3,225,22,118,,,,
2025-11-21 10:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,11.8,157.5,22,107,,,,
2025-11-21 10:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,11.8,135,22,98,,,,
2025-11-19 08:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,2000,5.2,337.5,38,1000,,,,
2025-11-18 23:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.7,157.5,22,143,,,,
2025-11-18 22:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.7,135,22,150,,,,
2025-11-18 21:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0,225,22,142,,,,
2025-11-17 23:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.6,180,22,112,,,,
2025-11-17 14:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.2,0,22,122,,,,
2025-11-15 22:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.8,45,22,148,,,,
2025-11-14 00:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5.8,45,22,112,,,,
2025-11-13 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.5,45,22,98,,,,
2025-11-13 22:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.5,45,22,119,,,,
2025-11-13 16:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.3,45,21,96,,,,
2025-11-12 23:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.1,45,22,125,,,,
2025-11-11 12:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.7,0,22,119,,,,
2025-11-10 21:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.7,337.5,22,143,,,,
2025-11-09 23:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.8,45,21,108,,,,
2025-11-09 21:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.3,45,22,131,,,,
2025-11-07 21:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,225,22,155,,,,
2025-11-07 21:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,225,22,122,,,,
2025-11-07 13:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.3,0,22,115,,,,
2025-11-06 00:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3,22.5,22,123,,,,
2025-11-05 23:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.3,22.5,22,157,,,,
2025-11-05 21:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,5.8,0,22,143,,,,
2025-11-05 14:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,0,22,150,,,,
2025-11-04 23:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.5,0,22,137,,,,
2025-11-04 21:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.2,0,22,160,,,,
2025-11-04 21:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,3.2,0,22,130,,,,
2025-11-04 14:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.4,22.5,22,140,,,,
2025-11-04 09:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.2,0,22,120,,,,
2025-11-04 08:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.8,0,22,150,,,,
2025-11-04 00:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3,22.5,22,170,,,,
2025-11-03 14:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4,0,22,160,,,,
2025-11-03 13:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.3,0,22,123,,,,
2025-11-03 07:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.5,0,22,135,,,,
2025-11-02 17:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2,0,22,158,,,,
2025-11-02 17:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2,0,22,183,,,,
2025-11-02 17:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2,0,22,157,,,,
2025-11-02 16:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.3,0,22,147,,,,
2025-11-01 23:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.6,180,22,125,,,,
2025-11-01 23:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.6,180,22,101,,,,
2025-11-01 23:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.6,180,22,108,,,,
2025-11-01 23:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.6,180,22,105,,,,
2025-11-01 23:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.6,180,22,89,,,,
2025-11-01 23:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.6,180,22,99,,,,
2025-11-01 21:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.3,225,22,145,,,,
2025-11-01 20:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2,247.5,21,130,,,,
2025-11-01 15:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3,225,22,120,,,,
2025-10-31 13:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,270,22,143,,,,
2025-10-31 11:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.8,270,19,103,,,,
2025-10-31 10:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.8,0,22,135,,,,
2025-10-31 08:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.6,225,22,113,,,,
2025-10-30 23:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.3,225,22,97,,,,
2025-10-30 22:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.6,180,21,79,,,,
2025-10-30 22:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.6,180,22,97,,,,
2025-10-29 23:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.4,270,22,208,,,,
2025-10-29 22:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.5,180,22,128,,,,
2025-10-29 22:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.5,225,22,101,,,,
2025-10-29 21:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.7,225,21,97,,,,
2025-10-29 18:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.3,180,22,121,,,,
2025-10-29 17:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.4,225,22,118,,,,
2025-10-29 17:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.4,225,22,99,,,,
2025-10-29 17:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.4,225,22,115,,,,
2025-10-29 15:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.3,225,22,142,,,,
2025-10-29 11:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.8,225,22,110,,,,
2025-10-28 22:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.1,180,22,89,,,,
2025-10-28 22:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,6.1,180,22,127,,,,
2025-10-28 17:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.1,225,22,107,,,,
2025-10-27 22:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.7,225,22,125,,,,
2025-10-27 21:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.4,225,22,115,,,,
2025-10-27 19:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.7,225,22,117,,,,
2025-10-27 09:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.6,225,22,130,,,,
2025-10-26 23:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.7,225,22,127,,,,
2025-10-26 22:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.6,225,22,146,,,,
2025-10-26 19:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.4,247.5,22,160,,,,
2025-10-26 19:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.4,247.5,22,142,,,,
2025-10-26 15:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.7,270,22,129,,,,
2025-10-26 12:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,4.2,270,22,138,,,,
2025-10-26 10:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,6.3,0,22,140,,,,
2025-10-25 22:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.9,225,22,137,,,,
2025-10-25 20:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.2,225,22,164,,,,
2025-10-25 15:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.3,225,22,174,,,,
2025-10-24 22:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,2.4,225,22,122,,,,
2025-10-23 22:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.8,270,22,123,,,,
2025-10-23 22:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,247.5,22,118,,,,
2025-10-22 23:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.4,270,22,115,,,,
2025-10-22 22:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.1,225,22,127,,,,
2025-10-22 13:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.6,225,22,134,,,,
2025-10-22 12:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.2,225,21,112,,,,
2025-10-21 22:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.9,0,21,88,,,,
2025-10-21 18:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.3,180,20,99,,,,
2025-10-21 17:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,0.6,180,20,65,,,,
2025-10-21 17:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.6,180,21,78,,,,
2025-10-21 16:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.3,270,22,128,,,,
2025-10-21 14:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.1,270,21,113,,,,
2025-10-20 22:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,0.3,225,21,75,,,,
2025-10-20 22:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.3,180,22,115,,,,
2025-10-20 22:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.3,180,22,122,,,,
2025-10-20 22:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.3,180,22,110,,,,
2025-10-20 10:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.2,225,22,112,,,,
2025-10-20 09:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4.3,225,22,121,,,,
2025-10-20 09:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.3,225,22,99,,,,
2025-10-19 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.6,225,22,141,,,,
2025-10-19 14:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.1,225,22,158,,,,
2025-10-17 21:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.7,225,22,111,,,,
2025-10-17 15:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.2,225,22,136,,,,
2025-10-17 01:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,9.4,180,20,88,,,,
2025-10-17 00:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,5.9,270,21,110,,,,
2025-10-15 10:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,7.1,225,22,110,,,,
2025-10-14 10:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,100,5,270,22,123,,,,
2025-10-13 17:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,2.5,225,20,93,,,,
2025-10-13 00:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,3.7,225,22,110,,,,
2025-10-09 21:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.5,270,22,174,,,,
2025-10-09 02:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,8.6,225,22,110,,,,
2025-10-08 22:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.7,225,22,146,,,,
2025-10-08 21:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,5.4,225,22,133,,,,
2025-10-08 09:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,11.3,225,22,106,,,,
2025-10-08 07:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,13.3,225,22,111,,,,
2025-10-08 03:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,12.1,225,22,122,,,,
2025-10-08 01:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,11.3,225,22,139,,,,
2025-10-08 00:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,10.1,225,22,122,,,,
2025-10-07 22:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.2,180,22,94,,,,
2025-10-07 22:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,7.2,180,22,92,,,,
2025-10-07 22:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,7.2,180,22,89,,,,
2025-10-07 17:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.7,225,20,62,,,,
2025-10-07 17:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.7,225,20,58,,,,
2025-10-07 17:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,225,22,115,,,,
2025-10-07 14:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.3,225,22,128,,,,
