timestamp,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,max_time,jarak_km,luas_km2,sudut_deg,radius_km
2025-11-27 22:42:00 UTC,400,3.3,180.0,22.0,97.0,,,,
2025-11-27 22:31:00 UTC,600,3.3,180.0,22.0,102.0,,,,
2025-11-27 22:11:00 UTC,400,3.3,180.0,21.0,67.0,,,,
2025-11-27 22:09:00 UTC,600,3.3,180.0,22.0,98.0,,,,
2025-11-27 19:03:00 UTC,500,2.7,225.0,22.0,84.0,,,,
2025-11-27 18:04:00 UTC,800,3.1,225.0,22.0,115.0,,,,
2025-11-27 17:55:00 UTC,500,5.5,225.0,22.0,88.0,,,,
2025-11-27 17:37:00 UTC,400,5.5,270.0,22.0,89.0,,,,
2025-11-27 12:47:00 UTC,500,5.7,225.0,22.0,152.0,,,,
2025-11-26 00:42:00 UTC,600,9.4,225.0,22.0,125.0,,,,
2025-11-26 00:02:00 UTC,500,9.4,0.0,22.0,115.0,,,,
2025-11-24 22:33:00 UTC,1000,4.6,0.0,22.0,107.0,,,,
2025-11-24 21:45:00 UTC,800,5.2,0.0,22.0,119.0,,,,
2025-11-24 18:37:00 UTC,500,5.2,0.0,22.0,93.0,,,,
2025-11-24 18:34:00 UTC,800,5.2,0.0,22.0,115.0,,,,
2025-11-24 18:18:00 UTC,400,5.2,0.0,21.0,97.0,,,,
2025-11-24 17:53:00 UTC,800,5.4,0.0,22.0,117.0,,,,
2025-11-24 17:41:00 UTC,600,5.4,0.0,22.0,99.0,,,,
2025-11-24 17:20:00 UTC,700,5.4,0.0,22.0,115.0,,,,
2025-11-22 22:49:00 UTC,700,1.3,225.0,22.0,125.0,,,,
2025-11-22 22:38:00 UTC,500,1.3,225.0,22.0,118.0,,,,
2025-11-21 10:30:00 UTC,400,11.8,157.5,22.0,107.0,,,,
2025-11-21 10:18:00 UTC,500,11.8,135.0,22.0,98.0,,,,
2025-11-19 08:49:00 UTC,2000,5.2,337.5,38.0,1000.0,,,,
2025-11-18 23:05:00 UTC,600,0.7,157.5,22.0,143.0,,,,
2025-11-18 22:09:00 UTC,600,0.7,135.0,22.0,150.0,,,,
2025-11-18 21:10:00 UTC,500,0.0,225.0,22.0,142.0,,,,
2025-11-17 23:11:00 UTC,800,2.6,180.0,22.0,112.0,,,,
2025-11-17 14:24:00 UTC,500,2.2,0.0,22.0,122.0,,,,
2025-11-15 22:02:00 UTC,500,1.8,45.0,22.0,148.0,,,,
2025-11-14 00:28:00 UTC,400,5.8,45.0,22.0,112.0,,,,
2025-11-13 22:55:00 UTC,800,4.5,45.0,22.0,98.0,,,,
2025-11-13 22:10:00 UTC,700,4.5,45.0,22.0,119.0,,,,
2025-11-13 16:00:00 UTC,500,7.3,45.0,21.0,96.0,,,,
2025-11-12 23:27:00 UTC,500,8.1,45.0,22.0,125.0,,,,
2025-11-11 12:03:00 UTC,500,8.7,0.0,22.0,119.0,,,,
2025-11-10 21:35:00 UTC,700,3.7,337.5,22.0,143.0,,,,
2025-11-09 23:06:00 UTC,600,1.8,45.0,21.0,108.0,,,,
2025-11-09 21:36:00 UTC,800,2.3,45.0,22.0,131.0,,,,
2025-11-07 21:39:00 UTC,500,0.9,225.0,22.0,155.0,,,,
2025-11-07 21:20:00 UTC,500,0.9,225.0,22.0,122.0,,,,
2025-11-07 13:12:00 UTC,500,1.3,0.0,22.0,115.0,,,,
2025-11-06 00:48:00 UTC,700,3.0,22.5,22.0,123.0,,,,
2025-11-05 23:07:00 UTC,1000,4.3,22.5,22.0,157.0,,,,
2025-11-05 21:24:00 UTC,400,5.8,0.0,22.0,143.0,,,,
2025-11-05 14:48:00 UTC,500,4.7,0.0,22.0,150.0,,,,
2025-11-04 23:30:00 UTC,600,3.5,0.0,22.0,137.0,,,,
2025-11-04 21:54:00 UTC,500,3.2,0.0,22.0,160.0,,,,
2025-11-04 21:33:00 UTC,300,3.2,0.0,22.0,130.0,,,,
2025-11-04 14:54:00 UTC,500,5.4,22.5,22.0,140.0,,,,
2025-11-04 09:53:00 UTC,800,4.2,0.0,22.0,120.0,,,,
2025-11-04 08:52:00 UTC,500,8.8,0.0,22.0,150.0,,,,
2025-11-04 00:14:00 UTC,800,3.0,22.5,22.0,170.0,,,,
2025-11-03 14:51:00 UTC,700,4.0,0.0,22.0,160.0,,,,
2025-11-03 13:00:00 UTC,500,4.3,0.0,22.0,123.0,,,,
2025-11-03 07:37:00 UTC,500,1.5,0.0,22.0,135.0,,,,
2025-11-02 17:57:00 UTC,700,2.0,0.0,22.0,158.0,,,,
2025-11-02 17:39:00 UTC,1000,2.0,0.0,22.0,183.0,,,,
2025-11-02 17:21:00 UTC,500,2.0,0.0,22.0,157.0,,,,
2025-11-02 16:28:00 UTC,1000,0.3,0.0,22.0,147.0,,,,
2025-11-01 23:49:00 UTC,800,3.6,180.0,22.0,125.0,,,,
2025-11-01 23:33:00 UTC,600,3.6,180.0,22.0,101.0,,,,
2025-11-01 23:27:00 UTC,700,3.6,180.0,22.0,108.0,,,,
2025-11-01 23:13:00 UTC,600,3.6,180.0,22.0,105.0,,,,
2025-11-01 23:05:00 UTC,500,3.6,180.0,22.0,89.0,,,,
2025-11-01 23:02:00 UTC,700,3.6,180.0,22.0,99.0,,,,
2025-11-01 21:31:00 UTC,700,4.3,225.0,22.0,145.0,,,,
2025-11-01 20:32:00 UTC,500,2.0,247.5,21.0,130.0,,,,
2025-11-01 15:09:00 UTC,500,3.0,225.0,22.0,120.0,,,,
2025-10-31 13:25:00 UTC,700,2.8,270.0,22.0,143.0,,,,
2025-10-31 11:22:00 UTC,600,1.8,270.0,19.0,103.0,,,,
2025-10-31 10:19:00 UTC,700,1.8,0.0,22.0,135.0,,,,
2025-10-31 08:57:00 UTC,400,2.6,225.0,22.0,113.0,,,,
2025-10-30 23:53:00 UTC,700,3.3,225.0,22.0,97.0,,,,
2025-10-30 22:33:00 UTC,500,0.6,180.0,21.0,79.0,,,,
2025-10-30 22:10:00 UTC,600,0.6,180.0,22.0,97.0,,,,
2025-10-29 23:02:00 UTC,700,3.4,270.0,22.0,208.0,,,,
2025-10-29 22:41:00 UTC,800,5.5,180.0,22.0,128.0,,,,
2025-10-29 22:06:00 UTC,700,5.5,225.0,22.0,101.0,,,,
2025-10-29 21:56:00 UTC,400,2.7,225.0,21.0,97.0,,,,
2025-10-29 18:05:00 UTC,700,3.3,180.0,22.0,121.0,,,,
2025-10-29 17:57:00 UTC,600,3.4,225.0,22.0,118.0,,,,
2025-10-29 17:14:00 UTC,400,3.4,225.0,22.0,99.0,,,,
2025-10-29 17:09:00 UTC,600,3.4,225.0,22.0,115.0,,,,
2025-10-29 15:42:00 UTC,700,2.3,225.0,22.0,142.0,,,,
2025-10-29 11:59:00 UTC,500,4.8,225.0,22.0,110.0,,,,
2025-10-28 22:52:00 UTC,400,6.1,180.0,22.0,89.0,,,,
2025-10-28 22:25:00 UTC,400,6.1,180.0,22.0,127.0,,,,
2025-10-28 17:25:00 UTC,500,7.1,225.0,22.0,107.0,,,,
2025-10-27 22:18:00 UTC,700,1.7,225.0,22.0,125.0,,,,
2025-10-27 21:35:00 UTC,500,1.4,225.0,22.0,115.0,,,,
2025-10-27 19:23:00 UTC,500,2.7,225.0,22.0,117.0,,,,
2025-10-27 09:12:00 UTC,700,3.6,225.0,22.0,130.0,,,,
2025-10-26 23:41:00 UTC,700,1.7,225.0,22.0,127.0,,,,
2025-10-26 22:20:00 UTC,700,0.6,225.0,22.0,146.0,,,,
2025-10-26 19:45:00 UTC,700,0.4,247.5,22.0,160.0,,,,
2025-10-26 19:01:00 UTC,500,0.4,247.5,22.0,142.0,,,,
2025-10-26 15:38:00 UTC,900,2.7,270.0,22.0,129.0,,,,
2025-10-26 12:26:00 UTC,900,4.2,270.0,22.0,138.0,,,,
2025-10-26 10:22:00 UTC,1000,6.3,0.0,22.0,140.0,,,,
2025-10-25 22:14:00 UTC,600,4.9,225.0,22.0,137.0,,,,
2025-10-25 20:56:00 UTC,700,3.2,225.0,22.0,164.0,,,,
2025-10-25 15:02:00 UTC,500,1.3,225.0,22.0,174.0,,,,
2025-10-24 22:18:00 UTC,200,2.4,225.0,22.0,122.0,,,,
2025-10-23 22:42:00 UTC,700,0.8,270.0,22.0,123.0,,,,
2025-10-23 22:03:00 UTC,500,0.8,247.5,22.0,118.0,,,,
2025-10-22 23:51:00 UTC,800,2.4,270.0,22.0,115.0,,,,
2025-10-22 22:00:00 UTC,400,3.1,225.0,22.0,127.0,,,,
2025-10-22 13:34:00 UTC,600,0.6,225.0,22.0,134.0,,,,
2025-10-22 12:34:00 UTC,400,1.2,225.0,21.0,112.0,,,,
2025-10-21 22:07:00 UTC,500,1.9,0.0,21.0,88.0,,,,
2025-10-21 18:18:00 UTC,400,0.3,180.0,20.0,99.0,,,,
2025-10-21 17:55:00 UTC,300,0.6,180.0,20.0,65.0,,,,
2025-10-21 17:30:00 UTC,400,0.6,180.0,21.0,78.0,,,,
2025-10-21 16:57:00 UTC,800,1.3,270.0,22.0,128.0,,,,
2025-10-21 14:44:00 UTC,500,2.1,270.0,21.0,113.0,,,,
2025-10-20 22:56:00 UTC,300,0.3,225.0,21.0,75.0,,,,
2025-10-20 22:53:00 UTC,600,0.3,180.0,22.0,115.0,,,,
2025-10-20 22:32:00 UTC,700,0.3,180.0,22.0,122.0,,,,
2025-10-20 22:21:00 UTC,700,0.3,180.0,22.0,110.0,,,,
2025-10-20 10:17:00 UTC,500,3.2,225.0,22.0,112.0,,,,
2025-10-20 09:49:00 UTC,800,4.3,225.0,22.0,121.0,,,,
2025-10-20 09:32:00 UTC,400,4.3,225.0,22.0,99.0,,,,
2025-10-19 17:37:00 UTC,400,3.6,225.0,22.0,141.0,,,,
2025-10-19 14:43:00 UTC,700,5.1,225.0,22.0,158.0,,,,
2025-10-17 21:29:00 UTC,400,2.7,225.0,22.0,111.0,,,,
2025-10-17 15:14:00 UTC,300,1.2,225.0,22.0,136.0,,,,
2025-10-17 01:22:00 UTC,200,9.4,180.0,20.0,88.0,,,,
2025-10-17 00:52:00 UTC,200,5.9,270.0,21.0,110.0,,,,
2025-10-15 10:06:00 UTC,300,7.1,225.0,22.0,110.0,,,,
2025-10-14 10:41:00 UTC,100,5.0,270.0,22.0,123.0,,,,
2025-10-13 17:18:00 UTC,200,2.5,225.0,20.0,93.0,,,,
2025-10-13 00:41:00 UTC,200,3.7,225.0,22.0,110.0,,,,
2025-10-09 21:26:00 UTC,500,4.5,270.0,22.0,174.0,,,,
2025-10-09 02:28:00 UTC,500,8.6,225.0,22.0,110.0,,,,
2025-10-08 22:30:00 UTC,300,4.7,225.0,22.0,146.0,,,,
2025-10-08 21:42:00 UTC,300,5.4,225.0,22.0,133.0,,,,
2025-10-08 09:55:00 UTC,300,11.3,225.0,22.0,106.0,,,,
2025-10-08 07:04:00 UTC,400,13.3,225.0,22.0,111.0,,,,
2025-10-08 03:53:00 UTC,500,12.1,225.0,22.0,122.0,,,,
2025-10-08 01:20:00 UTC,700,11.3,225.0,22.0,139.0,,,,
2025-10-08 00:17:00 UTC,500,10.1,225.0,22.0,122.0,,,,
2025-10-07 22:50:00 UTC,600,7.2,180.0,22.0,94.0,,,,
2025-10-07 22:36:00 UTC,400,7.2,180.0,22.0,92.0,,,,
2025-10-07 22:22:00 UTC,500,7.2,180.0,22.0,89.0,,,,
2025-10-07 17:42:00 UTC,300,4.7,225.0,20.0,62.0,,,,
2025-10-07 17:37:00 UTC,300,4.7,225.0,20.0,58.0,,,,
2025-10-07 17:21:00 UTC,500,4.7,225.0,22.0,115.0,,,,
2025-10-07 14:32:00 UTC,500,9.3,225.0,22.0,128.0,,,,
2025-10-07 13:40:00 UTC,300,7.0,225.0,22.0,123.0,,,,
2025-10-07 10:25:00 UTC,400,7.6,180.0,21.0,72.0,,,,
2025-10-07 09:08:00 UTC,400,6.7,180.0,20.0,65.0,,,,
2025-10-07 05:23:00 UTC,400,4.7,225.0,20.0,65.0,,,,
2025-10-07 05:18:00 UTC,300,4.7,225.0,20.0,63.0,,,,
2025-10-07 01:56:00 UTC,500,3.1,225.0,22.0,124.0,,,,
2025-10-06 23:23:00 UTC,500,3.9,225.0,22.0,128.0,,,,
2025-10-06 22:53:00 UTC,600,2.3,180.0,22.0,92.0,,,,
2025-10-06 22:42:00 UTC,400,2.3,180.0,22.0,85.0,,,,
2025-10-06 22:21:00 UTC,300,2.3,225.0,22.0,89.0,,,,
2025-10-06 17:37:00 UTC,300,4.5,270.0,21.0,67.0,,,,
2025-10-05 21:43:00 UTC,400,2.2,225.0,22.0,138.0,,,,
2025-10-05 21:40:00 UTC,400,2.2,270.0,22.0,122.0,,,,
2025-10-05 16:49:00 UTC,100,1.9,270.0,22.0,152.0,,,,
2025-10-05 03:37:00 UTC,500,7.0,225.0,22.0,118.0,,,,
2025-10-05 02:52:00 UTC,300,6.4,225.0,22.0,115.0,,,,
2025-10-05 01:52:00 UTC,200,5.6,225.0,22.0,118.0,,,,
2025-10-05 00:33:00 UTC,300,3.6,225.0,22.0,120.0,,,,
2025-10-04 22:20:00 UTC,100,1.3,270.0,22.0,132.0,,,,
2025-10-04 03:18:00 UTC,500,8.5,225.0,22.0,112.0,,,,
2025-10-04 02:33:00 UTC,500,7.6,225.0,22.0,118.0,,,,
2025-10-04 01:51:00 UTC,500,6.2,225.0,22.0,115.0,,,,
2025-10-04 01:14:00 UTC,300,6.2,225.0,22.0,100.0,,,,
2025-10-03 23:51:00 UTC,500,3.3,225.0,22.0,115.0,,,,
2025-10-03 23:25:00 UTC,300,3.3,225.0,22.0,110.0,,,,
2025-10-03 06:27:00 UTC,700,7.9,225.0,22.0,115.0,,,,
2025-10-03 03:54:00 UTC,600,7.7,225.0,23.0,106.0,,,,
2025-10-03 00:30:00 UTC,400,5.0,225.0,21.0,98.0,,,,
2025-10-02 02:33:00 UTC,700,3.2,225.0,22.0,120.0,,,,
2025-10-02 01:16:00 UTC,600,4.0,225.0,22.0,129.0,,,,
2025-10-02 00:11:00 UTC,600,3.1,225.0,22.0,119.0,,,,
2025-10-01 18:03:00 UTC,700,2.8,247.5,22.0,157.0,,,,
2025-10-01 13:55:00 UTC,700,2.7,270.0,22.0,193.0,,,,
2025-10-01 12:28:00 UTC,600,3.8,225.0,22.0,143.0,,,,
2025-09-30 17:58:00 UTC,400,2.0,225.0,15.0,122.0,,,,
2025-09-30 15:16:00 UTC,400,1.8,225.0,22.0,118.0,,,,
2025-09-29 23:38:00 UTC,500,6.8,247.5,20.0,92.0,,,,
2025-09-28 01:45:00 UTC,800,7.5,202.5,21.0,100.0,,,,
2025-09-27 23:29:00 UTC,700,5.8,202.5,20.0,127.0,,,,
2025-09-27 23:16:00 UTC,600,5.8,225.0,20.0,117.0,,,,
2025-09-27 00:36:00 UTC,800,5.8,225.0,21.0,107.0,,,,
2025-09-26 23:43:00 UTC,600,5.5,225.0,21.0,117.0,,,,
2025-09-26 23:00:00 UTC,500,5.5,180.0,22.0,115.0,,,,
2025-09-26 22:36:00 UTC,700,3.5,225.0,22.0,118.0,,,,
2025-09-26 17:17:00 UTC,500,3.2,270.0,22.0,110.0,,,,
2025-09-26 16:28:00 UTC,700,3.1,270.0,22.0,115.0,,,,
2025-09-26 09:59:00 UTC,700,10.1,225.0,21.0,119.0,,,,
2025-09-26 02:09:00 UTC,700,6.5,225.0,22.0,110.0,,,,
2025-09-25 21:24:00 UTC,400,3.5,270.0,22.0,96.0,,,,
2025-09-24 23:56:00 UTC,700,5.1,0.0,22.0,129.0,,,,
2025-09-24 22:50:00 UTC,500,3.1,247.5,20.0,115.0,,,,
2025-09-24 18:25:00 UTC,600,3.2,90.0,21.0,127.0,,,,
2025-09-24 14:40:00 UTC,900,2.5,315.0,22.0,126.0,,,,
2025-09-24 00:41:00 UTC,400,3.6,247.5,22.0,112.0,,,,
2025-09-23 22:50:00 UTC,400,1.9,247.5,21.0,106.0,,,,
2025-09-23 07:29:00 UTC,600,8.8,247.5,21.0,103.0,,,,
2025-09-23 06:41:00 UTC,700,8.4,247.5,22.0,121.0,,,,
2025-09-22 22:25:00 UTC,300,1.3,292.5,22.0,130.0,,,,
2025-09-22 10:15:00 UTC,500,9.2,270.0,21.0,128.0,,,,
2025-09-22 09:18:00 UTC,500,10.3,247.5,21.0,124.0,,,,
2025-09-22 00:59:00 UTC,500,6.1,270.0,22.0,128.0,,,,
2025-09-22 00:44:00 UTC,500,6.1,315.0,22.0,127.0,,,,
2025-09-21 22:28:00 UTC,700,7.3,247.5,22.0,129.0,,,,
2025-09-21 21:44:00 UTC,500,6.5,225.0,21.0,110.0,,,,
2025-09-21 19:43:00 UTC,700,4.8,225.0,22.0,164.0,,,,
2025-09-14 17:22:00 UTC,400,4.6,270.0,22.0,83.0,,,,
2025-09-14 01:00:00 UTC,500,11.1,0.0,22.0,118.0,,,,
2025-09-14 00:33:00 UTC,700,10.0,0.0,22.0,147.0,,,,
2025-09-13 23:41:00 UTC,500,4.7,0.0,22.0,115.0,,,,
2025-09-13 22:52:00 UTC,800,3.3,0.0,22.0,99.0,,,,
2025-09-13 22:13:00 UTC,700,3.3,0.0,22.0,97.0,,,,
2025-09-13 17:51:00 UTC,300,3.1,225.0,21.0,88.0,,,,
2025-09-13 08:14:00 UTC,500,9.2,337.5,22.0,115.0,,,,
2025-09-13 07:14:00 UTC,300,7.6,225.0,22.0,110.0,,,,
2025-09-13 06:45:00 UTC,300,8.2,225.0,22.0,112.0,,,,
2025-09-12 22:09:00 UTC,400,8.2,270.0,21.0,88.0,,,,
2025-09-12 01:12:00 UTC,300,6.3,225.0,22.0,145.0,,,,
2025-09-10 17:32:00 UTC,600,10.2,270.0,22.0,172.0,,,,
2025-09-08 00:20:00 UTC,600,10.6,225.0,21.0,177.0,,,,
2025-09-07 22:59:00 UTC,800,10.7,180.0,22.0,121.0,,,,
2025-09-07 22:43:00 UTC,700,10.7,180.0,22.0,129.0,,,,
2025-09-07 21:52:00 UTC,400,10.4,180.0,22.0,99.0,,,,
2025-09-07 04:11:00 UTC,700,11.1,225.0,22.0,125.0,,,,
2025-09-07 02:49:00 UTC,700,12.7,225.0,22.0,137.0,,,,
2025-09-07 00:21:00 UTC,500,15.1,225.0,22.0,115.0,,,,
2025-09-06 21:51:00 UTC,500,13.2,270.0,22.0,129.0,,,,
2025-09-06 08:49:00 UTC,700,13.3,225.0,22.0,155.0,,,,
2025-09-06 08:10:00 UTC,500,13.3,225.0,22.0,155.0,,,,
2025-09-06 00:46:00 UTC,500,10.5,225.0,22.0,118.0,,,,
2025-09-05 22:41:00 UTC,500,6.8,315.0,22.0,197.0,,,,
2025-09-05 03:42:00 UTC,700,6.9,225.0,22.0,167.0,,,,
2025-09-05 02:56:00 UTC,500,3.4,247.5,22.0,141.0,,,,
2025-09-04 02:28:00 UTC,500,9.0,225.0,22.0,145.0,,,,
2025-09-03 02:48:00 UTC,200,5.7,247.5,22.0,113.0,,,,
2025-09-02 22:54:00 UTC,600,5.6,270.0,22.0,128.0,,,,
2025-09-02 18:46:00 UTC,600,6.0,270.0,22.0,96.0,,,,
2025-09-02 01:30:00 UTC,300,5.8,225.0,22.0,155.0,,,,
2025-09-01 22:26:00 UTC,500,6.0,225.0,22.0,128.0,,,,
2025-09-01 17:42:00 UTC,200,4.4,225.0,19.0,69.0,,,,
2025-09-01 00:59:00 UTC,500,5.5,247.5,22.0,124.0,,,,
2025-08-31 17:21:00 UTC,500,4.0,225.0,21.0,145.0,,,,
2025-08-30 22:53:00 UTC,900,2.9,202.5,22.0,102.0,,,,
2025-08-30 22:38:00 UTC,800,2.9,225.0,22.0,136.0,,,,
2025-08-26 20:58:00 UTC,300,11.3,225.0,22.0,112.0,,,,
2025-08-26 02:05:00 UTC,500,12.1,225.0,22.0,128.0,,,,
2025-08-25 22:40:00 UTC,700,13.3,225.0,22.0,202.0,,,,
2025-08-25 22:08:00 UTC,500,13.3,225.0,22.0,135.0,,,,
2025-08-25 12:08:00 UTC,500,7.9,270.0,20.0,118.0,,,,
2025-08-25 09:01:00 UTC,600,12.1,0.0,22.0,107.0,,,,
2025-08-25 02:14:00 UTC,1000,7.7,315.0,22.0,166.0,,,,
2025-08-25 00:22:00 UTC,500,7.0,315.0,22.0,135.0,,,,
2025-08-24 23:00:00 UTC,700,6.0,270.0,22.0,116.0,,,,
2025-08-23 22:40:00 UTC,500,1.5,247.5,22.0,135.0,,,,
2025-08-23 21:42:00 UTC,400,2.8,247.5,21.0,160.0,,,,
2025-08-22 21:49:00 UTC,200,1.6,270.0,22.0,189.0,,,,
2025-08-22 00:39:00 UTC,200,2.1,270.0,22.0,124.0,,,,
2025-08-21 21:39:00 UTC,500,0.8,180.0,22.0,145.0,,,,
2025-08-20 23:58:00 UTC,800,2.1,225.0,21.0,150.0,,,,
2025-08-20 22:48:00 UTC,1000,0.9,225.0,22.0,117.0,,,,
2025-08-20 22:31:00 UTC,800,0.9,225.0,22.0,101.0,,,,
2025-08-20 00:21:00 UTC,800,2.4,247.5,18.0,75.0,,,,
2025-08-19 22:38:00 UTC,700,1.7,225.0,22.0,98.0,,,,
2025-08-18 21:49:00 UTC,500,2.2,180.0,22.0,133.0,,,,
2025-08-17 15:27:00 UTC,500,3.8,225.0,22.0,69.0,,,,
2025-08-17 02:15:00 UTC,800,5.2,247.5,21.0,90.0,,,,
2025-08-17 00:59:00 UTC,800,7.2,247.5,21.0,110.0,,,,
2025-08-16 23:19:00 UTC,700,5.5,202.5,20.0,143.0,,,,
2025-08-15 22:37:00 UTC,1000,5.4,0.0,22.0,119.0,,,,
2025-08-15 03:44:00 UTC,800,12.8,90.0,21.0,106.0,,,,
2025-08-15 03:38:00 UTC,900,12.8,45.0,20.0,99.0,,,,
2025-08-14 22:58:00 UTC,900,8.3,22.5,22.0,123.0,,,,
2025-08-14 01:23:00 UTC,500,11.2,270.0,22.0,110.0,,,,
2025-08-13 05:52:00 UTC,1000,3.0,225.0,22.0,93.0,,,,
2025-08-13 03:44:00 UTC,900,5.4,112.5,21.0,106.0,,,,
2025-08-13 02:38:00 UTC,1000,5.1,157.5,22.0,138.0,,,,
2025-08-12 21:58:00 UTC,700,3.1,0.0,22.0,125.0,,,,
2025-08-12 00:44:00 UTC,900,3.4,225.0,22.0,86.0,,,,
2025-08-12 00:30:00 UTC,1000,3.4,225.0,22.0,89.0,,,,
2025-08-11 01:38:00 UTC,700,6.9,270.0,22.0,126.0,,,,
2025-08-09 16:51:00 UTC,600,1.2,225.0,22.0,99.0,,,,
2025-08-09 16:13:00 UTC,600,1.2,225.0,23.0,122.0,,,,
2025-08-09 02:33:00 UTC,500,5.2,225.0,22.0,98.0,,,,
2025-08-08 21:26:00 UTC,500,3.2,270.0,22.0,166.0,,,,
2025-08-07 16:44:00 UTC,800,2.7,315.0,22.0,145.0,,,,
2025-08-07 02:12:00 UTC,500,3.9,0.0,22.0,129.0,,,,
2025-08-06 17:58:00 UTC,700,0.6,0.0,22.0,102.0,,,,
2025-08-06 16:34:00 UTC,400,1.4,0.0,22.0,105.0,,,,
2025-08-06 14:19:00 UTC,500,1.0,0.0,22.0,109.0,,,,
2025-08-06 03:08:00 UTC,700,7.2,22.5,22.0,167.0,,,,
2025-08-05 22:24:00 UTC,600,8.1,0.0,22.0,74.0,,,,
2025-08-05 10:53:00 UTC,300,2.5,225.0,20.0,68.0,,,,
2025-08-05 10:25:00 UTC,800,2.5,180.0,22.0,89.0,,,,
2025-08-05 00:07:00 UTC,500,3.8,225.0,22.0,110.0,,,,
2025-08-04 10:35:00 UTC,900,1.3,247.5,22.0,211.0,,,,
2025-08-04 00:52:00 UTC,800,3.8,225.0,22.0,181.0,,,,
2025-08-03 22:56:00 UTC,500,4.5,225.0,21.0,68.0,,,,
2025-08-03 01:04:00 UTC,500,2.3,202.5,22.0,128.0,,,,
2025-08-02 23:00:00 UTC,700,3.2,180.0,22.0,98.0,,,,
2025-08-02 22:17:00 UTC,900,2.6,180.0,22.0,117.0,,,,
2025-08-02 17:11:00 UTC,400,3.9,225.0,21.0,74.0,,,,
2025-08-02 17:06:00 UTC,400,3.9,225.0,21.0,66.0,,,,
2025-08-01 23:26:00 UTC,700,4.9,180.0,22.0,96.0,,,,
2025-08-01 17:58:00 UTC,600,1.0,225.0,22.0,110.0,,,,
2025-08-01 16:07:00 UTC,500,2.3,225.0,22.0,125.0,,,,
2025-07-27 00:32:00 UTC,800,4.5,45.0,22.0,192.0,,,,
2025-07-26 22:19:00 UTC,500,0.3,45.0,22.0,124.0,,,,
2025-07-26 17:58:00 UTC,700,1.2,0.0,22.0,149.0,,,,
2025-07-26 13:38:00 UTC,500,1.5,0.0,22.0,146.0,,,,
2025-07-24 00:09:00 UTC,1000,4.6,90.0,22.0,214.0,,,,
2025-07-23 14:01:00 UTC,300,2.4,225.0,21.0,68.0,,,,
2025-07-23 13:52:00 UTC,900,2.9,225.0,22.0,103.0,,,,
2025-07-23 13:30:00 UTC,700,2.9,225.0,22.0,101.0,,,,
2025-07-23 02:14:00 UTC,700,1.9,225.0,22.0,155.0,,,,
2025-07-22 23:11:00 UTC,600,1.9,180.0,22.0,72.0,,,,
2025-07-22 22:39:00 UTC,1000,1.8,135.0,22.0,110.0,,,,
2025-07-22 22:31:00 UTC,900,1.8,180.0,22.0,101.0,,,,
2025-07-22 17:53:00 UTC,600,1.5,225.0,22.0,79.0,,,,
2025-07-22 17:47:00 UTC,800,1.5,0.0,22.0,99.0,,,,
2025-07-20 22:51:00 UTC,800,3.7,180.0,22.0,113.0,,,,
2025-07-20 18:10:00 UTC,500,3.0,225.0,21.0,69.0,,,,
2025-07-20 17:37:00 UTC,800,4.0,270.0,22.0,98.0,,,,
2025-07-20 03:12:00 UTC,500,7.9,225.0,22.0,112.0,,,,
2025-07-19 13:33:00 UTC,600,3.3,180.0,22.0,78.0,,,,
2025-07-19 12:32:00 UTC,700,4.8,225.0,22.0,99.0,,,,
2025-07-19 11:54:00 UTC,300,5.6,225.0,20.0,65.0,,,,
2025-07-19 02:50:00 UTC,1000,6.1,225.0,22.0,135.0,,,,
2025-07-19 02:40:00 UTC,700,6.1,225.0,22.0,129.0,,,,
2025-07-19 00:43:00 UTC,500,6.3,225.0,22.0,115.0,,,,
2025-07-18 10:49:00 UTC,600,9.0,270.0,22.0,88.0,,,,
2025-07-18 00:04:00 UTC,700,6.5,0.0,22.0,130.0,,,,
2025-07-17 23:22:00 UTC,700,6.1,0.0,22.0,128.0,,,,
2025-07-17 00:42:00 UTC,1000,13.3,225.0,22.0,158.0,,,,
2025-07-16 21:30:00 UTC,800,12.5,270.0,22.0,170.0,,,,
2025-07-16 10:19:00 UTC,800,11.2,270.0,22.0,140.0,,,,
2025-07-15 00:15:00 UTC,1200,8.7,180.0,22.0,134.0,,,,
2025-07-14 23:51:00 UTC,600,7.2,0.0,22.0,82.0,,,,
2025-07-14 21:20:00 UTC,800,10.3,202.5,22.0,152.0,,,,
2025-07-14 12:01:00 UTC,400,9.2,180.0,22.0,88.0,,,,
2025-07-14 07:06:00 UTC,1000,10.9,202.5,22.0,243.0,,,,
2025-07-12 22:56:00 UTC,600,4.2,270.0,22.0,182.0,,,,
2025-07-11 16:45:00 UTC,800,3.8,202.5,22.0,112.0,,,,
2025-07-10 23:31:00 UTC,700,5.8,135.0,22.0,126.0,,,,
2025-07-09 01:14:00 UTC,1000,16.4,247.5,22.0,214.0,,,,
2025-07-08 23:26:00 UTC,800,14.0,270.0,22.0,123.0,,,,
2025-07-08 17:31:00 UTC,400,11.2,225.0,21.0,91.0,,,,
2025-07-08 05:47:00 UTC,600,8.8,225.0,21.0,96.0,,,,
2025-07-08 01:41:00 UTC,400,3.8,270.0,22.0,118.0,,,,
