eruption_energy_proxy,tinggi_letusan_m,plume_to_elevation_ratio,amplitudo,wind_plume_interaction,month_cos,wind_v,month,month_sin,arah_angin_deg,duration_amplitude_interaction,hour_sin,wind_u,kec_angin_km_jam
69805.9826692841,1174.1294691600378,0.3954629401010567,57.61691982808144,6885.571397375759,0.5644243161042551,4.474824216396605,1.6965178766401512,0.6741294691600379,135.0,9484.61752565844,0.3902948469442169,-4.4748242163966045,6.328357096063636
1091661.891433334,14773.937825358038,4.976065283044135,73.77461140848774,50728.6593510111,0.5448523354001121,-2.490983006736244,3.102849732361036,0.6986342092331006,309.4857513381948,8184.410619356845,-0.4704459609378601,2.233651402518668,3.416191711273161
2017278.8360788217,26897.05114771762,9.059296445846284,75.0,175156.34114916687,-0.6773229969384991,-4.964216593514923,5.1395279918359975,0.1862976545788593,221.59844954077485,32180.66925076537,0.3367643631068855,0.6084455919939715,6.433134193672898
789451.0006270569,12916.040281601465,4.350299859077624,60.74412764001374,25120.019884281544,0.3365876745178785,-1.8051134901629915,9.58137588000458,-0.3581375880004581,282.7676170799588,9747.432904802106,-0.3272480690827396,0.3009356205610678,1.9297651056005491
1276860.4653336685,17024.806204448912,5.734188684556724,75.0,60122.557688052446,0.1789365305548571,-3.1584403720488003,2.6421269388902857,0.9520541011413992,286.1042877499372,14521.013817514458,-0.1789365305548571,0.9109960859327988,3.5357873061109717
727354.3101470651,12561.89768752559,4.231019766765103,57.424040820552406,22813.22356211981,-0.0764367486744365,-1.5750669258553234,8.474680273517468,-0.247468027351747,292.7278775383428,9238.352925818035,-0.3806308497134206,0.5357012109779864,1.796961632822096
800952.1142067362,14273.829259802756,4.807621845672871,56.52660068934917,38431.49395761531,0.376813466488894,-2.664893287376722,6.480853700986224,0.3473399310650827,270.0,9609.149397672589,-0.3950605475672153,-4.996003610813204e-16,2.664893287376722
1904358.0909730056,25391.441212973405,8.552186329731697,75.0,136448.34056417865,-0.2567003790541897,-4.292856042678359,3.7701011371625697,0.7432996209458103,236.55151705743853,31654.02022743252,0.7720665438895103,-2.470283351393613,5.316080909730055
94544.7937973434,2382.3744062648675,0.8024164386207029,42.01456635927836,6202.913271855672,0.2674397271010362,2.6266466673856743,2.382374406264866,0.8455936015662167,135.0,6979.651807201668,-0.4001958432050897,-2.6266466673856748,3.7146393405789127
813219.6963087167,13051.595131327558,4.395956595260209,62.014954356195865,26002.99028668489,0.494680670264799,-1.893168211555948,10.004984785398625,-0.4004984785398624,278.9551369314124,9942.293001283366,-0.3068147890215375,0.2110746016885263,1.9805981742478345
1556242.0181574957,22418.79929523261,7.550959681789359,66.63874889880096,148534.20103243078,-0.943990237992997,-5.728076144346897,5.581937444940047,0.2090312775299763,251.18718502230212,22014.240859178648,-0.0046461451730431,-1.596320285272562,6.389293656398081
846887.3442819027,12584.612421950038,4.238670401465153,67.45433618140613,66870.23768330534,0.8660254037844384,-5.536070653968586,11.0,-0.5000000000000004,270.0,10620.890256326553,0.2153222957006539,-1.0269562977782698e-15,5.536070653968586
1819639.849374204,24261.86465832272,8.17172942348357,75.0,108712.36716976888,0.296747908456364,1.4831114055173686,2.542005577449696,0.748677754018366,75.4878137315454,32424.18697711409,-0.1559980064223667,2.4451713054905797,4.420054322523515
1478060.3447162723,19707.47126288363,6.637747141422577,75.0,84986.99078394714,-0.1601532565503781,-4.076551723581362,3.480459769651135,0.8398467434496217,270.0,20447.1264346365,0.0800766282751892,-7.494005416219808e-16,4.076551723581362
1952151.9758732496,26028.69301164333,8.766821492638371,75.0,152715.78585472505,-0.4558415661385402,-5.044932277113096,4.367524698415621,0.5441584338614598,245.5128704762343,31773.504939683124,0.6991758104768485,-1.8084571575294623,5.794019758732496
62637.22914903797,1369.4358460012045,0.461244811721524,48.598667000992165,7519.733400198434,0.706054989931619,4.847039414537772,1.3694358460012053,0.5923589615003013,135.0,8143.518212944616,0.5276311775268613,-4.847039414537772,6.854748877396263
582999.7387761127,11408.586531489947,3.842568720609615,51.12941708909391,24026.60650812332,-1.0,0.5765077173170483,6.0,1.1102230246251563e-16,162.5286929723216,7989.317125268796,-0.3638030539873991,1.4999003371472737,2.1211793990016528
91436.0663853836,5412.780425794362,1.8230988298397983,29.65714042426256,16857.286723931036,-0.1330804655124579,3.4950729548881703,3.307336170349993,0.4999999999999999,135.0,3738.745395457463,0.6548894904297395,-3.4950729548881703,4.942779574286259
103118.56014757544,6687.688803551382,2.2525054912601488,23.49091689785606,19416.26948738973,-0.4217348557438793,2.8705068497497783,3.973954929961507,0.4999999999999999,135.0,2343.5123315905657,0.5938896402654681,-2.870506849749778,4.059509717801005
1558726.25323074,20783.0167097432,7.000005628071135,75.0,99951.86124518944,-0.27218924059825,-4.4798812661537,3.8165677217947502,0.72781075940175,270.0,22001.62571330072,0.1360946202991251,-8.049116928532385e-16,4.4798812661537
816498.7213658985,13070.29568413986,4.4022551984304,62.19027203881118,26124.801012566008,0.5164904868976522,-1.905315854898172,10.06342401293706,-0.4063424012937062,278.42918388356645,9969.175045951048,-0.3039959032812991,0.1986777694646063,1.987610881552448
398017.4051587577,5405.225891538122,1.8205543588878816,71.31273164669935,21376.19275325357,0.1312731646699352,-3.223480451006667,2.7374536706601296,0.9648254615388132,315.0,10791.629267460812,-0.1312731646699353,3.2234804510066657,4.558689771858169
1956842.2386049812,26091.22984806642,8.787884758526918,75.0,154312.1949465156,-0.4753843275207572,-5.118737433173399,4.426152982562272,0.5246156724792429,246.3922947384341,31785.23059651245,0.6920226633508596,-1.7435087077760238,5.840922386049817
611909.5391444885,12146.564688666636,4.091129905243057,50.41161767395838,31581.068190533253,-0.8935985596163202,-1.6865220807882364,5.205808836979191,0.3970955815104044,223.693011679682,8059.661467952078,0.5083107102698302,0.3783749430658666,2.6
596710.5898411868,11680.473286936249,3.934143916111906,51.13988548916211,30369.230546034247,-0.9423832528556744,-0.0703218771777789,5.569942744581056,0.2150286277094721,141.76288246926245,7988.291222062114,0.1565843646896318,1.0478269869114758,2.6
334920.220260216,6451.529126752253,2.1729636668077648,51.4407056690988,51023.00953443293,0.1027007937216659,5.625691652779668,2.762822676395232,0.4999999999999999,135.0,8527.455078442908,0.7959890658801743,-5.625691652779667,7.95592943309012
